DE_NO,DATA_ELEMENT_NAME,SIZE,START POSITION,STOP POSITION,FILE NAME,FILE SEGMENT (with RECORD-ID),File Segment Number,File Segment Name
ELG084,MEDICAID-BASIS-OF-ELIGIBILITY,X(2),54,55,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG085,DUAL-ELIGIBLE-CODE,X(2),56,57,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG086,PRIMARY-ELIGIBILITY-GROUP-IND,X(1),58,58,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG087,ELIGIBILITY-GROUP,X(2),59,60,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG088,LEVEL-OF-CARE-STATUS,X(3),61,63,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG089,SSDI-IND,X(1),64,64,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG090,SSI-IND,X(1),65,65,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG091,SSI-STATE-SUPPLEMENT-STATUS-CODE,X(3),66,68,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG092,SSI-STATUS,X(3),69,71,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG093,STATE-SPEC-ELIG-GROUP,X(6),72,77,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG094,CONCEPTION-TO-BIRTH-IND,X(1),78,78,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG095,ELIGIBILITY-CHANGE-REASON,X(2),79,80,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG096,MAINTENANCE-ASSISTANCE-STATUS,X(1),81,81,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG097,RESTRICTED-BENEFITS-CODE,X(1),82,82,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG098,TANF-CASH-CODE,X(1),83,83,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG099,ELIGIBILITY-DETERMINANT-EFF-DATE,9(8),84,91,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG100,ELIGIBILITY-DETERMINANT-END-DATE,9(8),92,99,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG101,STATE-NOTATION,X(500),100,599,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG102,FILLER,X(401),600,1000,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG103,RECORD-ID,X(8),1,8,ELIGIBLE,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION-ELG00006,ELG00006,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION
ELG104,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION-ELG00006,ELG00006,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION
ELG105,RECORD-NUMBER,9(11),11,21,ELIGIBLE,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION-ELG00006,ELG00006,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION
ELG106,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION-ELG00006,ELG00006,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION
ELG107,HEALTH-HOME-SPA-NAME,X(100),42,141,ELIGIBLE,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION-ELG00006,ELG00006,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION
ELG108,HEALTH-HOME-ENTITY-NAME,X(100),142,241,ELIGIBLE,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION-ELG00006,ELG00006,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION
ELG109,HEALTH-HOME-SPA-PARTICIPATION-EFF-DATE,9(8),242,249,ELIGIBLE,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION-ELG00006,ELG00006,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION
ELG110,HEALTH-HOME-SPA-PARTICIPATION-END-DATE,9(8),250,257,ELIGIBLE,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION-ELG00006,ELG00006,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION
ELG111,HEALTH-HOME-ENTITY-EFF-DATE,9(8),258,265,ELIGIBLE,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION-ELG00006,ELG00006,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION
ELG112,STATE-NOTATION,X(500),266,765,ELIGIBLE,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION-ELG00006,ELG00006,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION
ELG113,FILLER,X(235),766,1000,ELIGIBLE,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION-ELG00006,ELG00006,HEALTH-HOME-SPA-PARTICIPATION-INFORMATION
ELG114,RECORD-ID,X(8),1,8,ELIGIBLE,HEALTH-HOME-SPA-PROVIDERS-ELG00007,ELG00007,HEALTH-HOME-SPA-PROVIDERS
ELG115,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,HEALTH-HOME-SPA-PROVIDERS-ELG00007,ELG00007,HEALTH-HOME-SPA-PROVIDERS
ELG116,RECORD-NUMBER,9(11),11,21,ELIGIBLE,HEALTH-HOME-SPA-PROVIDERS-ELG00007,ELG00007,HEALTH-HOME-SPA-PROVIDERS
ELG117,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,HEALTH-HOME-SPA-PROVIDERS-ELG00007,ELG00007,HEALTH-HOME-SPA-PROVIDERS
ELG118,HEALTH-HOME-SPA-NAME,X(100),42,141,ELIGIBLE,HEALTH-HOME-SPA-PROVIDERS-ELG00007,ELG00007,HEALTH-HOME-SPA-PROVIDERS
ELG119,HEALTH-HOME-ENTITY-NAME,X(100),142,241,ELIGIBLE,HEALTH-HOME-SPA-PROVIDERS-ELG00007,ELG00007,HEALTH-HOME-SPA-PROVIDERS
ELG120,HEALTH-HOME-PROV-NUM,X(30),242,271,ELIGIBLE,HEALTH-HOME-SPA-PROVIDERS-ELG00007,ELG00007,HEALTH-HOME-SPA-PROVIDERS
ELG121,HEALTH-HOME-SPA-PROVIDER-EFF-DATE,9(8),272,279,ELIGIBLE,HEALTH-HOME-SPA-PROVIDERS-ELG00007,ELG00007,HEALTH-HOME-SPA-PROVIDERS
ELG122,HEALTH-HOME-SPA-PROVIDER-END-DATE,9(8),280,287,ELIGIBLE,HEALTH-HOME-SPA-PROVIDERS-ELG00007,ELG00007,HEALTH-HOME-SPA-PROVIDERS
ELG123,HEALTH-HOME-ENTITY-EFF-DATE,9(8),288,295,ELIGIBLE,HEALTH-HOME-SPA-PROVIDERS-ELG00007,ELG00007,HEALTH-HOME-SPA-PROVIDERS
ELG124,STATE-NOTATION,X(500),296,795,ELIGIBLE,HEALTH-HOME-SPA-PROVIDERS-ELG00007,ELG00007,HEALTH-HOME-SPA-PROVIDERS
ELG125,FILLER,X(205),796,1000,ELIGIBLE,HEALTH-HOME-SPA-PROVIDERS-ELG00007,ELG00007,HEALTH-HOME-SPA-PROVIDERS
ELG126,RECORD-ID,X(8),1,8,ELIGIBLE,HEALTH-HOME-CHRONIC-CONDITIONS-ELG00008,ELG00008,HEALTH-HOME-CHRONIC-CONDITIONS
ELG127,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,HEALTH-HOME-CHRONIC-CONDITIONS-ELG00008,ELG00008,HEALTH-HOME-CHRONIC-CONDITIONS
ELG128,RECORD-NUMBER,9(11),11,21,ELIGIBLE,HEALTH-HOME-CHRONIC-CONDITIONS-ELG00008,ELG00008,HEALTH-HOME-CHRONIC-CONDITIONS
ELG129,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,HEALTH-HOME-CHRONIC-CONDITIONS-ELG00008,ELG00008,HEALTH-HOME-CHRONIC-CONDITIONS
ELG130,HEALTH-HOME-CHRONIC-CONDITION,X(1),42,42,ELIGIBLE,HEALTH-HOME-CHRONIC-CONDITIONS-ELG00008,ELG00008,HEALTH-HOME-CHRONIC-CONDITIONS
ELG131,HEALTH-HOME-CHRONIC-CONDITION-OTHER-EXPLANATION,X(50),43,92,ELIGIBLE,HEALTH-HOME-CHRONIC-CONDITIONS-ELG00008,ELG00008,HEALTH-HOME-CHRONIC-CONDITIONS
ELG132,HEALTH-HOME-CHRONIC-CONDITION-EFF-DATE,9(8),93,100,ELIGIBLE,HEALTH-HOME-CHRONIC-CONDITIONS-ELG00008,ELG00008,HEALTH-HOME-CHRONIC-CONDITIONS
ELG133,HEALTH-HOME-CHRONIC-CONDITION-END-DATE,9(8),101,108,ELIGIBLE,HEALTH-HOME-CHRONIC-CONDITIONS-ELG00008,ELG00008,HEALTH-HOME-CHRONIC-CONDITIONS
ELG134,STATE-NOTATION,X(500),109,608,ELIGIBLE,HEALTH-HOME-CHRONIC-CONDITIONS-ELG00008,ELG00008,HEALTH-HOME-CHRONIC-CONDITIONS
ELG135,FILLER,X(392),609,1000,ELIGIBLE,HEALTH-HOME-CHRONIC-CONDITIONS-ELG00008,ELG00008,HEALTH-HOME-CHRONIC-CONDITIONS
ELG136,RECORD-ID,X(8),1,8,ELIGIBLE,LOCK-IN-INFORMATION-ELG00009,ELG00009,LOCK-IN-INFORMATION
ELG137,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,LOCK-IN-INFORMATION-ELG00009,ELG00009,LOCK-IN-INFORMATION
ELG138,RECORD-NUMBER,9(11),11,21,ELIGIBLE,LOCK-IN-INFORMATION-ELG00009,ELG00009,LOCK-IN-INFORMATION
ELG139,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,LOCK-IN-INFORMATION-ELG00009,ELG00009,LOCK-IN-INFORMATION
ELG140,LOCKIN-PROV-NUM,X(30),42,71,ELIGIBLE,LOCK-IN-INFORMATION-ELG00009,ELG00009,LOCK-IN-INFORMATION
ELG141,LOCKIN-PROV-TYPE,X(2),72,73,ELIGIBLE,LOCK-IN-INFORMATION-ELG00009,ELG00009,LOCK-IN-INFORMATION
ELG142,LOCKIN-EFF-DATE,9(8),74,81,ELIGIBLE,LOCK-IN-INFORMATION-ELG00009,ELG00009,LOCK-IN-INFORMATION
ELG143,LOCKIN-END-DATE,9(8),82,89,ELIGIBLE,LOCK-IN-INFORMATION-ELG00009,ELG00009,LOCK-IN-INFORMATION
ELG144,STATE-NOTATION,X(500),90,589,ELIGIBLE,LOCK-IN-INFORMATION-ELG00009,ELG00009,LOCK-IN-INFORMATION
ELG270,LOCKED-IN-SRVCS ,X(3),590,592,ELIGIBLE,LOCK-IN-INFORMATION-ELG00009,ELG00009,LOCK-IN-INFORMATION
ELG145,FILLER,X(408),593,1000,ELIGIBLE,LOCK-IN-INFORMATION-ELG00009,ELG00009,LOCK-IN-INFORMATION
ELG146,RECORD-ID,X(8),1,8,ELIGIBLE,MFP-INFORMATION-ELG00010,ELG00010,MFP-INFORMATION
ELG147,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,MFP-INFORMATION-ELG00010,ELG00010,MFP-INFORMATION
ELG148,RECORD-NUMBER,9(11),11,21,ELIGIBLE,MFP-INFORMATION-ELG00010,ELG00010,MFP-INFORMATION
ELG149,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,MFP-INFORMATION-ELG00010,ELG00010,MFP-INFORMATION
ELG150,MFP-LIVES-WITH-FAMILY,X(1),42,42,ELIGIBLE,MFP-INFORMATION-ELG00010,ELG00010,MFP-INFORMATION
ELG151,MFP-QUALIFIED-INSTITUTION,X(2),43,44,ELIGIBLE,MFP-INFORMATION-ELG00010,ELG00010,MFP-INFORMATION
ELG152,MFP-QUALIFIED-RESIDENCE,X(2),45,46,ELIGIBLE,MFP-INFORMATION-ELG00010,ELG00010,MFP-INFORMATION
ELG153,MFP-REASON-PARTICIPATION-ENDED,X(2),47,48,ELIGIBLE,MFP-INFORMATION-ELG00010,ELG00010,MFP-INFORMATION
ELG154,MFP-REINSTITUTIONALIZED-REASON,X(2),49,50,ELIGIBLE,MFP-INFORMATION-ELG00010,ELG00010,MFP-INFORMATION
ELG155,MFP-ENROLLMENT-EFF-DATE,9(8),51,58,ELIGIBLE,MFP-INFORMATION-ELG00010,ELG00010,MFP-INFORMATION
ELG156,MFP-ENROLLMENT-END-DATE,9(8),59,66,ELIGIBLE,MFP-INFORMATION-ELG00010,ELG00010,MFP-INFORMATION
ELG157,STATE-NOTATION,X(500),67,566,ELIGIBLE,MFP-INFORMATION-ELG00010,ELG00010,MFP-INFORMATION
ELG158,FILLER,X(434),567,1000,ELIGIBLE,MFP-INFORMATION-ELG00010,ELG00010,MFP-INFORMATION
ELG159,RECORD-ID,X(8),1,8,ELIGIBLE,STATE-PLAN-OPTION-PARTICIPATION-ELG00011,ELG00011,STATE-PLAN-OPTION-PARTICIPATION
ELG160,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,STATE-PLAN-OPTION-PARTICIPATION-ELG00011,ELG00011,STATE-PLAN-OPTION-PARTICIPATION
ELG161,RECORD-NUMBER,9(11),11,21,ELIGIBLE,STATE-PLAN-OPTION-PARTICIPATION-ELG00011,ELG00011,STATE-PLAN-OPTION-PARTICIPATION
ELG162,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,STATE-PLAN-OPTION-PARTICIPATION-ELG00011,ELG00011,STATE-PLAN-OPTION-PARTICIPATION
ELG163,STATE-PLAN-OPTION-TYPE,X(2),42,43,ELIGIBLE,STATE-PLAN-OPTION-PARTICIPATION-ELG00011,ELG00011,STATE-PLAN-OPTION-PARTICIPATION
ELG164,STATE-PLAN-OPTION-EFF-DATE,9(8),44,51,ELIGIBLE,STATE-PLAN-OPTION-PARTICIPATION-ELG00011,ELG00011,STATE-PLAN-OPTION-PARTICIPATION
ELG165,STATE-PLAN-OPTION-END-DATE,9(8),52,59,ELIGIBLE,STATE-PLAN-OPTION-PARTICIPATION-ELG00011,ELG00011,STATE-PLAN-OPTION-PARTICIPATION
ELG166,STATE-NOTATION,X(500),60,559,ELIGIBLE,STATE-PLAN-OPTION-PARTICIPATION-ELG00011,ELG00011,STATE-PLAN-OPTION-PARTICIPATION
ELG167,FILLER,X(441),560,1000,ELIGIBLE,STATE-PLAN-OPTION-PARTICIPATION-ELG00011,ELG00011,STATE-PLAN-OPTION-PARTICIPATION
ELG168,RECORD-ID,X(8),1,8,ELIGIBLE,WAIVER-PARTICIPATION-ELG00012,ELG00012,WAIVER-PARTICIPATION
ELG169,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,WAIVER-PARTICIPATION-ELG00012,ELG00012,WAIVER-PARTICIPATION
ELG170,RECORD-NUMBER,9(11),11,21,ELIGIBLE,WAIVER-PARTICIPATION-ELG00012,ELG00012,WAIVER-PARTICIPATION
ELG171,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,WAIVER-PARTICIPATION-ELG00012,ELG00012,WAIVER-PARTICIPATION
ELG172,WAIVER-ID,X(20),42,61,ELIGIBLE,WAIVER-PARTICIPATION-ELG00012,ELG00012,WAIVER-PARTICIPATION
ELG173,WAIVER-TYPE,X(2),62,63,ELIGIBLE,WAIVER-PARTICIPATION-ELG00012,ELG00012,WAIVER-PARTICIPATION
ELG174,WAIVER-ENROLLMENT-EFF-DATE,9(8),64,71,ELIGIBLE,WAIVER-PARTICIPATION-ELG00012,ELG00012,WAIVER-PARTICIPATION
ELG175,WAIVER-ENROLLMENT-END-DATE,9(8),72,79,ELIGIBLE,WAIVER-PARTICIPATION-ELG00012,ELG00012,WAIVER-PARTICIPATION
ELG176,STATE-NOTATION,X(500),80,579,ELIGIBLE,WAIVER-PARTICIPATION-ELG00012,ELG00012,WAIVER-PARTICIPATION
ELG177,FILLER,X(421),580,1000,ELIGIBLE,WAIVER-PARTICIPATION-ELG00012,ELG00012,WAIVER-PARTICIPATION
ELG178,RECORD-ID,X(8),1,8,ELIGIBLE,LTSS-PARTICIPATION-ELG00013,ELG00013,LTSS-PARTICIPATION
ELG179,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,LTSS-PARTICIPATION-ELG00013,ELG00013,LTSS-PARTICIPATION
ELG180,RECORD-NUMBER,9(11),11,21,ELIGIBLE,LTSS-PARTICIPATION-ELG00013,ELG00013,LTSS-PARTICIPATION
ELG181,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,LTSS-PARTICIPATION-ELG00013,ELG00013,LTSS-PARTICIPATION
ELG182,LTSS-LEVEL-CARE,X(1),42,42,ELIGIBLE,LTSS-PARTICIPATION-ELG00013,ELG00013,LTSS-PARTICIPATION
ELG183,LTSS-PROV-NUM,X(30),43,72,ELIGIBLE,LTSS-PARTICIPATION-ELG00013,ELG00013,LTSS-PARTICIPATION
ELG184,LTSS-ELIGIBILITY-EFF-DATE,9(8),73,80,ELIGIBLE,LTSS-PARTICIPATION-ELG00013,ELG00013,LTSS-PARTICIPATION
ELG185,LTSS-ELIGIBILITY-END-DATE,9(8),81,88,ELIGIBLE,LTSS-PARTICIPATION-ELG00013,ELG00013,LTSS-PARTICIPATION
ELG186,STATE-NOTATION,X(500),89,588,ELIGIBLE,LTSS-PARTICIPATION-ELG00013,ELG00013,LTSS-PARTICIPATION
ELG187,FILLER,X(412),589,1000,ELIGIBLE,LTSS-PARTICIPATION-ELG00013,ELG00013,LTSS-PARTICIPATION
ELG188,RECORD-ID,X(8),1,8,ELIGIBLE,MANAGED-CARE-PARTICIPATION-ELG00014,ELG00014,MANAGED-CARE-PARTICIPATION
ELG189,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,MANAGED-CARE-PARTICIPATION-ELG00014,ELG00014,MANAGED-CARE-PARTICIPATION
ELG190,RECORD-NUMBER,9(11),11,21,ELIGIBLE,MANAGED-CARE-PARTICIPATION-ELG00014,ELG00014,MANAGED-CARE-PARTICIPATION
ELG191,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,MANAGED-CARE-PARTICIPATION-ELG00014,ELG00014,MANAGED-CARE-PARTICIPATION
ELG192,MANAGED-CARE-PLAN-ID,X(12),42,53,ELIGIBLE,MANAGED-CARE-PARTICIPATION-ELG00014,ELG00014,MANAGED-CARE-PARTICIPATION
ELG193,ENROLLED-MANAGED-CARE-PLAN-TYPE,X(2),54,55,ELIGIBLE,MANAGED-CARE-PARTICIPATION-ELG00014,ELG00014,MANAGED-CARE-PARTICIPATION
ELG196,MANAGED-CARE-PLAN-ENROLLMENT-EFF-DATE,9(8),56,63,ELIGIBLE,MANAGED-CARE-PARTICIPATION-ELG00014,ELG00014,MANAGED-CARE-PARTICIPATION
ELG197,MANAGED-CARE-PLAN-ENROLLMENT-END-DATE,9(8),64,71,ELIGIBLE,MANAGED-CARE-PARTICIPATION-ELG00014,ELG00014,MANAGED-CARE-PARTICIPATION
ELG198,STATE-NOTATION,X(500),72,571,ELIGIBLE,MANAGED-CARE-PARTICIPATION-ELG00014,ELG00014,MANAGED-CARE-PARTICIPATION
ELG199,FILLER,X(429),572,1000,ELIGIBLE,MANAGED-CARE-PARTICIPATION-ELG00014,ELG00014,MANAGED-CARE-PARTICIPATION
ELG200,RECORD-ID,X(8),1,8,ELIGIBLE,ETHNICITY-INFORMATION-ELG00015,ELG00015,ETHNICITY-INFORMATION
ELG201,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,ETHNICITY-INFORMATION-ELG00015,ELG00015,ETHNICITY-INFORMATION
ELG202,RECORD-NUMBER,9(11),11,21,ELIGIBLE,ETHNICITY-INFORMATION-ELG00015,ELG00015,ETHNICITY-INFORMATION
ELG203,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,ETHNICITY-INFORMATION-ELG00015,ELG00015,ETHNICITY-INFORMATION
ELG204,ETHNICITY-CODE,X(1),42,42,ELIGIBLE,ETHNICITY-INFORMATION-ELG00015,ELG00015,ETHNICITY-INFORMATION
ELG205,ETHNICITY-DECLARATION-EFF-DATE,9(8),43,50,ELIGIBLE,ETHNICITY-INFORMATION-ELG00015,ELG00015,ETHNICITY-INFORMATION
ELG206,ETHNICITY-DECLARATION-END-DATE,9(8),51,58,ELIGIBLE,ETHNICITY-INFORMATION-ELG00015,ELG00015,ETHNICITY-INFORMATION
ELG207,STATE-NOTATION,X(500),59,558,ELIGIBLE,ETHNICITY-INFORMATION-ELG00015,ELG00015,ETHNICITY-INFORMATION
ELG271,ETHNICITY-OTHER , X(25),559,583,ELIGIBLE,ETHNICITY-INFORMATION-ELG00015,ELG00015,ETHNICITY-INFORMATION
ELG208,FILLER,X(417),584,1000,ELIGIBLE,ETHNICITY-INFORMATION-ELG00015,ELG00015,ETHNICITY-INFORMATION
ELG209,RECORD-ID,X(8),1,8,ELIGIBLE,RACE-INFORMATION-ELG00016,ELG00016,RACE-INFORMATION
ELG210,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,RACE-INFORMATION-ELG00016,ELG00016,RACE-INFORMATION
ELG211,RECORD-NUMBER,9(11),11,21,ELIGIBLE,RACE-INFORMATION-ELG00016,ELG00016,RACE-INFORMATION
ELG212,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,RACE-INFORMATION-ELG00016,ELG00016,RACE-INFORMATION
ELG213,RACE,X(3),42,44,ELIGIBLE,RACE-INFORMATION-ELG00016,ELG00016,RACE-INFORMATION
ELG214,RACE-OTHER,X(25),45,69,ELIGIBLE,RACE-INFORMATION-ELG00016,ELG00016,RACE-INFORMATION
ELG215,AMERICAN-INDIAN-ALASKA-NATIVE-INDICATOR,X(1),70,70,ELIGIBLE,RACE-INFORMATION-ELG00016,ELG00016,RACE-INFORMATION
ELG216,RACE-DECLARATION-EFF-DATE,9(8),71,78,ELIGIBLE,RACE-INFORMATION-ELG00016,ELG00016,RACE-INFORMATION
ELG217,RACE-DECLARATION-END-DATE,9(8),79,86,ELIGIBLE,RACE-INFORMATION-ELG00016,ELG00016,RACE-INFORMATION
ELG218,STATE-NOTATION,X(500),87,586,ELIGIBLE,RACE-INFORMATION-ELG00016,ELG00016,RACE-INFORMATION
ELG219,FILLER,X(414),587,1000,ELIGIBLE,RACE-INFORMATION-ELG00016,ELG00016,RACE-INFORMATION
ELG220,RECORD-ID,X(8),1,8,ELIGIBLE,DISABILITY-INFORMATION-ELG00017,ELG00017,DISABILITY-INFORMATION
ELG221,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,DISABILITY-INFORMATION-ELG00017,ELG00017,DISABILITY-INFORMATION
ELG222,RECORD-NUMBER,9(11),11,21,ELIGIBLE,DISABILITY-INFORMATION-ELG00017,ELG00017,DISABILITY-INFORMATION
ELG223,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,DISABILITY-INFORMATION-ELG00017,ELG00017,DISABILITY-INFORMATION
ELG224,DISABILITY-TYPE-CODE,X(2),42,43,ELIGIBLE,DISABILITY-INFORMATION-ELG00017,ELG00017,DISABILITY-INFORMATION
ELG225,DISABILITY-TYPE-EFF-DATE,9(8),44,51,ELIGIBLE,DISABILITY-INFORMATION-ELG00017,ELG00017,DISABILITY-INFORMATION
ELG226,DISABILITY-TYPE-END-DATE,9(8),52,59,ELIGIBLE,DISABILITY-INFORMATION-ELG00017,ELG00017,DISABILITY-INFORMATION
ELG227,STATE-NOTATION,X(500),60,559,ELIGIBLE,DISABILITY-INFORMATION-ELG00017,ELG00017,DISABILITY-INFORMATION
ELG228,FILLER,X(441),560,1000,ELIGIBLE,DISABILITY-INFORMATION-ELG00017,ELG00017,DISABILITY-INFORMATION
ELG229,RECORD-ID,X(8),1,8,ELIGIBLE,1115A-DEMONSTRATION-INFORMATION-ELG00018,ELG00018,1115A-DEMONSTRATION-INFORMATION
ELG230,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,1115A-DEMONSTRATION-INFORMATION-ELG00018,ELG00018,1115A-DEMONSTRATION-INFORMATION
ELG231,RECORD-NUMBER,9(11),11,21,ELIGIBLE,1115A-DEMONSTRATION-INFORMATION-ELG00018,ELG00018,1115A-DEMONSTRATION-INFORMATION
ELG232,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,1115A-DEMONSTRATION-INFORMATION-ELG00018,ELG00018,1115A-DEMONSTRATION-INFORMATION
ELG233,1115A-DEMONSTRATION-IND,X(1),42,42,ELIGIBLE,1115A-DEMONSTRATION-INFORMATION-ELG00018,ELG00018,1115A-DEMONSTRATION-INFORMATION
ELG234,1115A-EFF-DATE,9(8),43,50,ELIGIBLE,1115A-DEMONSTRATION-INFORMATION-ELG00018,ELG00018,1115A-DEMONSTRATION-INFORMATION
ELG235,1115A-END-DATE,9(8),51,58,ELIGIBLE,1115A-DEMONSTRATION-INFORMATION-ELG00018,ELG00018,1115A-DEMONSTRATION-INFORMATION
ELG236,STATE-NOTATION,X(500),59,558,ELIGIBLE,1115A-DEMONSTRATION-INFORMATION-ELG00018,ELG00018,1115A-DEMONSTRATION-INFORMATION
ELG237,FILLER,X(442),559,1000,ELIGIBLE,1115A-DEMONSTRATION-INFORMATION-ELG00018,ELG00018,1115A-DEMONSTRATION-INFORMATION
ELG238,RECORD-ID,X(8),1,8,ELIGIBLE,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME-ELG00020,ELG00020,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME
ELG239,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME-ELG00020,ELG00020,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME
ELG240,RECORD-NUMBER,9(11),11,21,ELIGIBLE,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME-ELG00020,ELG00020,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME
ELG241,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME-ELG00020,ELG00020,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME
ELG242,HCBS-CHRONIC-CONDITION-NON-HEALTH-HOME-CODE,X(3),42,44,ELIGIBLE,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME-ELG00020,ELG00020,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME
ELG243,HCBS-CHRONIC-CONDITION-NON-HEALTH-HOME-EFF-DATE,9(8),45,52,ELIGIBLE,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME-ELG00020,ELG00020,HCBS-CHRONIC-CONDITIONS-NON-HEALTH-HOME
