Source,Source File,Table Name,Column,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,GAP,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping ,for RT
HPMMIS,Recipient,T_RP_ELG_ID,CURRENT_IND,,"Warehouse value field. Indicates whether or not this is the most current segment.  The field should only be utilized when trying to access the most current (date based) segment.  When attaching to a claim or encounter, the from date of service should be utilized from the claim/encounter. ",CHAR,,Y,,,,,,,1,,,,"Y - Yes
N - No",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENRL_HP,CURRENT_IND,,"Warehouse value field. Indicates whether or not this is the most current segment.  The field should only be utilized when trying to access the most current (date based) segment.  When attaching to a claim or encounter, the from date of service should be utilized from the claim/encounter. ",CHAR,,Y,,,,,,,1,,,,"Y - Yes
N - No",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_LTC_ELG,CURRENT_IND,,"Warehouse value field. Indicates whether or not this is the most current segment.  The field should only be utilized when trying to access the most current (date based) segment.  When attaching to a claim or encounter, the from date of service should be utilized from the claim/encounter. ",CHAR,,Y,,,,,,,1,,,,"Y - Yes
N - No",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CHIP_CARTS_ENRL_STAGE,DAT_OF_BIR,,A recipients date of birth.  Date of birth is used as part of the duplicate check criteria.  A change in date of birth may affect eligibility and enrollment.  Date of birth is an updatable field,DATE,mmmddyyyy,,,,,,,,,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CHIP_CARTS_REDETEMINATION,DAT_OF_BIR,,A recipients date of birth.  Date of birth is used as part of the duplicate check criteria.  A change in date of birth may affect eligibility and enrollment.  Date of birth is an updatable field,DATE,mmmddyyyy,,,,,,,,,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_DEM_ID,DAT_OF_BIR,,A recipients date of birth.  Date of birth is used as part of the duplicate check criteria.  A change in date of birth may affect eligibility and enrollment.  Date of birth is an updatable field,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CHIP_CARTS_ENRL_STAGE,DAT_OF_DTH,,This field contains the date of the identified individual's death,DATE,mmmddyyyy,,,,,,,,,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CHIP_CARTS_REDETEMINATION,DAT_OF_DTH,,This field contains the date of the identified individual's death,DATE,mmmddyyyy,,,,,,,,,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_DEM_ID,DAT_OF_DTH,,This field contains the date of the identified individual's death,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_CAP_RT_AMT,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_CAP_RT_CD,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_CAP_VOU,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_CTRT_ID,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_CTY_SER,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_DEM_ID,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_RSTN,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ADDR_ID,DAT_REC_ADDED,,Date address record was added ,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_AHCCCS_ID_XREF,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ALT_ID,DAT_REC_ADDED,,Date Alternative ID added,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CARE_LVL,DAT_REC_ADDED,,The date the data for the recipient's level of care was first added to the AHCCCS system.,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CIS_ID,DAT_REC_ADDED,,The date the CIS record was added.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CIS_ID_HIST,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CTY,DAT_REC_ADDED,,Date record added to county,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_DEM_ID,DAT_REC_ADDED,,The original date for when the demographics was added to the table,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_DENTAL_ENRL,DAT_REC_ADDED,,The date the data for the recipient's dental enrollment was first added to the AHCCCS system.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ELG_ID,DAT_REC_ADDED,,Date record added to eligibility,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENRL_HP,DAT_REC_ADDED,,The original date for when the address was added to the table.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENRL_HP_RP160,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,,,,,,,,,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_EXCP_CD,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,Y,,FK,T_CDE_EXCEPT.EXCP_CD  ,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,DAT_REC_ADDED,,Date record added to health plan,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_INS_CVG,DAT_REC_ADDED,,The date the data for the recipient's insurance coverage was first added to the AHCCCS system.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_LOC,DAT_REC_ADDED,,The date the data for the recipient's level of care was first added to the AHCCCS system.,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MDC_CVG,DAT_REC_ADDED,,Date the Medicare record was added to PMMIS,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MED_CND,DAT_REC_ADDED,,The date the data for the recipient's medical condition was first added to the AHCCCS system. (The date the record was added to the database),DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MFP_ID,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,,,,,,,,,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MH_ENRL,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_NEWBORN,DAT_REC_ADDED,,The date the data for the recipient's medical condition was first added to the MQD system.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_PMT,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_PS_FPL,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_RENEW_DT,DAT_REC_ADDED,,The date the record was added.,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_SOC,DAT_REC_ADDED,,The date the data for the recipient's share of cost was first added to the AHCCCS system.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_INS_CVG,DATE_VERIFIED,,The date when the insurance coverage was verified.,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_CTRT_ID,DBA_NAME,,The name the provider is doing business under,CHAR,xxxxxxx,Y,,,,,,,25,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,DEN_CTRT_TYP,,Dental Health Contract Type,CHAR,,Y,,,,,,,1,,,,"RF410
6 - MEDICAID PRISONER                           
8 - NO PAYMENT PERMITTED                        
A - MEDICAL - CAPITATED                         
B - QUEST EXPANDED HCBS CAPITATED               
C - QUEST EXPANDED HCBS PRIOR PERIOD COVERAGE   
D - DENTAL - CAPITATED                          
E - FEE FOR SERVICE - FULL SERVICES             
F - FEE FOR SERVICE - EMERGENCY SVCS ONLY       
G - CHILD DENTAL FEE FOR SERVICE                
H - ADULT DENTAL FEE FOR SERVICE                
J - QUEST LTC CAPITATED                         
K - BEHAVIORAL HEALTH SERVICES - CAPITATED      
L - QUEST EXPANDED CAPITATED                    
M - QUEST LTC PRIOR PERIOD CVG                  
O - QUEST EXPANDED PRIOR PERIOD COVERAGE        
P - PARTIALLY CAPITATED                         
Q - QUEST PRIOR PERIOD COVERAGE                 
R - FEE FOR SERVICE - QUEST NET ADULTS          
S - FEE FOR SERVICE ADMINSTRATION               
T - FEE FOR SERVICE - PSD & OYS                 
U - UNDOCUMENTED INELIGIBLE ALIENS              
W - QUEST EXPANDED PACE CAPITATED               
X - QUEST EXPANDED LTC CAPITATED                
Y - QUEST EXPANDED LTC PRIOR PERIOD CVG          ",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_DEM_ID,DEST_CD,,"per Baiyina, unknown to RP developers",NCHAR,,Y,,,,,,,4,,,,"UH: D
P
Blank
per Baiyina, unknown descriptions",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ELG_ID,DISC_NOT_DAT,,Discontinuance notice mail date.  The date on which the eligibility agency mailed the eligibility discontinuance notice. (county only),DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,DR_PLAN,,Part D Drug Plan ID,CHAR,x########,Y,,,,,,,8,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,E_MAIL_ADDR,,Recipient's email address,VARCHAR2,xxxx##@abc.com,Y,,,,,,,200,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_DENTAL_ENRL,EFF_FROM_DAT,,Effective begin date for the health plan fyi,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENRL_HP,EFF_FROM_DAT,,"Effective begin date for the recipient's health plan, contract type and county",DATE,mmmddyyyy,N,,FK,T_CDE_RATE_CAP.CAP_RATE_CD = T_RP_ENRL_HP.RATE_CD AND T_RP_ENRL_HP.EFF_FROM_DAT BETWEEN T_CDE_RATE_CAP.DTE_BEGIN AND T_CDE_RATE_CAP.DTE_END,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENRL_HP_RP160,EFF_FROM_DAT,,Effective begin date for the health plan fyi,DATE,mmmddyyyy,,,,,,,,,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,EFF_FROM_DAT,,Effective begin date for the health plan fyi,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MH_ENRL,EFF_FROM_DAT,,Effective begin date for the health plan fyi,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_DENTAL_ENRL,EFF_THRU_DAT,,Effective end date for the health plan fyi,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENRL_HP,EFF_THRU_DAT,,"Effective end date for the recipient's health plan, contract type and county",DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENRL_HP_RP160,EFF_THRU_DAT,,Effective end date for the health plan fyi,DATE,mmmddyyyy,,,,,,,,,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,EFF_THRU_DAT,,Effective end date for the health plan fyi,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MH_ENRL,EFF_THRU_DAT,,Effective end date for the health plan fyi,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ELG_ID,ELG_CAT,,This is the long description for Categorical Indicator code,CHAR,XX,Y,,FK,T_CDE_ELIG_CAT2.ELG_CAT  ,,,,2,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ELG_ID,ELG_KEY_CD,,Eligibility Key Code,CHAR,X##,N,,FK,T_CDE_ELIG_KEY.ELG_KEY_CD  ,,,,3,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ELG_ID,ELG_PGM,,The eligibility program for the record,CHAR,XX,Y,,FK,T_CDE_ELIG_PGM2.ELG_PGM_CD  ,,,,2,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
