Source,Source File,Table Name,Column,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Foreign Key Column,Is PII,History,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,Gap,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping 
HPMMIS,Code and Reference,T_CDE_CMS_DEGREE,AHCCCS_DEGREE_CD,AHCCCS Degree Code,Code denoting Provider Degree as defined by CMS (was HCFA).,nvarchar,,,,,,,,,,,6,,,,RF620,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,AHCCCS_DRUG_IND,,AHCCCS drug indicator,char,,,,,,,,,,,3,,,,RF312??,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_CMS_SPEC,AHCCCS_SPEC_CD,AHCCCS Specialty Code,A code indicating the provider's specialty.,char,,,,,,,,,,,3,,,,RF613,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_ALLDATES,ALL_DTE,,,char,,,,,,,,,,,3,,,,,,Y,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_ALT_ID_TYPE,ALT_ID_TYP,Alternate ID Type,The code indicating the type of alternative ID as defined in RF523,char,,,,,,,,,,,3,,,,RF523,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_ALT_ID_TYPE,ALT_ID_TYP_DESC,Alternate ID Type Description,A description of the code indicating the type of alternate ID.,char,,,,,,,,,,,3,,,,RF523,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_NDC_XWALK,ALT_NDC,Alternate (or Alternative) NDC,Alternate (or Alternative) NDC,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM_PRC,AMOUNT,Amount,Pricing amount for the pricing type.,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_SCHED_PROV_TYPE,AMT,Amount,Pricing amount for the pricing type.,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PR_TYP_PROC_CVG,AMT,Amount,Pricing amount for the pricing type.,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PR_TYPE_RATE,AMT,Amount,Pricing amount for the pricing type.,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PR_TYPE_RATE_PROC,AMT,Amount,Pricing amount for the pricing type.,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,ANDA_IND,,,char,,,,,,,,,,,3,,,,,,Y,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_ICD9_DXGEM_PWX,APPROX_FLAG,,Approximate Flag,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_ICD9_PXGEM_PWX,APPROX_FLAG,,Approximate Flag,numeric,,,,,,,,,,,6,,3,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD9_ICD10_DXGEM_PWX,APPROX_FLAG,,Approximate Flag,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD9_ICD10_PXGEM_PWX,APPROX_FLAG,,Approximate Flag,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_ASN_ID_TYP,ASN_ID_TYP,Assigned ID Type,Assigned ID Type,char,,,,,,,,,,,3,,,,RF803,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_ASN_ID_TYP,ASN_ID_TYP_DESC,Assigned ID Type Description,Assigned ID Type Description,char,,,,,,,,,,,1,,,,RF803,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CAR_ID,ATTN,Attention,Contact name of person or department for the location.,char,,,,,,,,,,,2,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_SSR_AUDIT,AUDIT_CD,,Audit Code,nvarchar,,,,,,,,,,,2,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_ELIG_KEY_AZTECS,AZTECS_FIELDS,AZTECS Fields,Indicators that are based upon ELIG KEY CODES,char,,,,,,,,,,,2,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ELG_KEY_DIM,BC_CC_IND,,,char,,,,,,,,Yes,,,2,,,,,,Y,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_BED_TYPE,BED_CD,Bed Type Code,A code indicating the bed type.,char,,,,,,,,,,,2,,,,RF602,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_BED_TYPE,BED_CD_DESC,Bed Type Code Description,A description of the code indicating the bed type.,char,,,,,,,,,,,1,,,,RF602,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_MED_CAT_SER,BEG_DAT,Begin Date,Effective Date Medical Catagory Service,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_CAP_VALUE,BEG_DAT,Begin Date,Effective begin date of the capitation value.,numeric,,,,,,,,,,,5,,2,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_ELIG,BEG_DAT,Begin Date,Effective begin date of the eligibility rate.,nvarchar,,,,,,,,,,,11,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_SCHED_PROV_TYPE,BEG_DAT,Begin Date,Effective begin date of the provider type rate schedule.,numeric,,,,,,,,,,,11,,4,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_REINS_THRESHLD,BEG_DAT,Begin Date,Effective begin date of the resinsurance threshhold.,numeric,,,,,,,,,,,11,,4,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CAR_ID,BEG_DAT,Begin Date,Effective begin date of the carrier id.,numeric,,,,,,,,,,,11,,4,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CTRT_TYP,BEG_DAT,Begin Date,Effective begin date of the contract type.,numeric,,,,,,,,,,,11,,4,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CTRT_TYP_DIM,BEG_DAT,Begin Date,Effective Date of Contract type ,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_DATA_SRC_CD,BEG_DAT,Begin Date,Effective begin date of the data source code.,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_FUNC_RSN_CD,BEG_DAT,Begin Date,Effective begin date functions reason code,char,,,,,,,,,,,4,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_GSA_CTY,BEG_DAT,Begin Date,Effective Date,numeric,,,,,,,,,,,4,,1,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD_PROC,BEG_DAT,Effective Begin Date,Effective Date,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD_PROC_TST,BEG_DAT,,Effective Date,nvarchar,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_IM_FFP_RAT,BEG_DAT,Effective Begin Date,Effective Date,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_MED_CAT_SER_PWX,BEG_DAT,Begin Date,Effective Date,nvarchar,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_MUE_UOS,BEG_DAT,Begin Date,Effective Date,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_NURSING_HOME,BEG_DAT,Begin Date,Effective Date Nursing home ,nvarchar,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_CVG,BEG_DAT,Code Effective Begin Date,The last date on which the coverage code is in effect for the pharmacy item,nvarchar,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM (is this CVG or ITM?),BEG_DAT,Code Effective Begin Date,The first date on which the coverage code is in effect for the pharmacy item,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM_PRC,BEG_DAT,Code Effective Begin Date,The first date on which the price of the pharmacy item is in effect,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PR_TYPE_RATE,BEG_DAT,Begin Date,Effective Date provider type rate,date,,,,,,,,,,,,,,,RF618 Provider Type Rate; Reference Provider Type Rate,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PR_TYPE_RATE_PROC,BEG_DAT,Begin Date,effective date provider type rate for procedure,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_STD_SVC,BEG_DAT,Code Range Effective Beginning Date?,Effective Date,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_THR_CLS,BEG_DAT,Begin Date,Effective begin date of the therapeutic class code.,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_TRIBE,BEG_DAT,Begin Date,Effective Date,date,,,,,,,,,,,,,,,RF536,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ERR_MSG,BEG_DATE,Begin Date,Effective begin date of the error code message.,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_EVV_CNCT,BEG_DATE,Begin Date,Effective Date,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_EVV_PROCX,BEG_DATE,Begin Date,Effective Date,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_DIAG_CVG,BEG_DATE,Begin Date,Effective Date,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_CVG,BEG_DATE,Begin Date,Effective Date,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_PA,BEG_DATE,Begin Date,Effective Date,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_NDC_THR,BEG_DATE,Begin Date,Effective Date,date,,,,,,,,Yes,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PR_FORM_TYPE,BEG_DATE,Begin Date,Effective Date,date,,,,,,,,Yes,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PR_PRID_PRCS,BEG_DATE,Begin Date,Effective Date,date,,,,,,,,Yes,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_BENEFIT_CAT,BEN_CAT,Benefit Category,The recipient's benefit category.,date,,,,,,,,,,,,,,,RF503,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ELG_KEY_DIM,BEN_CAT,Benefit Category,The recipient's benefit category.,date,,,,,,,,,,,,,,,RF503,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_BENEFIT_CAT,BEN_CAT_DESC,Benefit Category Description,A description of the recipient's benefit category.,date,,,,,,,,,,,,,,,RF503,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_BENEFIT_CONT,BEN_CONT,Benefit Continuance,The type of Benefit Continuance a recipient may receive.  Benefit Continuance extends a Recipient's eligibility effective end date.,date,,,,,,,,,,,,,,,RF504,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_BENEFIT_CONT,BEN_CONT_DESC,Benefit Continuance Description,A description of the type of Benefit Continuance a recipient may receive. ,date,,,,,,,,,,,,,,,RF504,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_BENEFIT_PMT_TYPE,BEN_PMT,Benefit Payment Type,The capitation or supplemental payment type.,date,,,,,,,,,,,,,,,RF505,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_BENEFIT_PMT_TYPE,BEN_PMT_DESC,Benefit Payment Type Description,A description of the capitation or supplemental payment type.,date,,,,,,,,,,,,,,,RF505,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_BENEFIT_QUAL,BEN_QUAL,Benefit Qualifier,Benefit qualifier code,date,,,,,,,,,,,,,,,RF506,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ELG_KEY_DIM,BEN_QUAL,Benefit Qualifier,Benefit qualifier code,date,,,,,,,,,,,,,,,RF506,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_BENEFIT_QUAL,BEN_QUAL_DESC,Benefit Qualifier Description,Benefit qualifier description,date,,,,,,,,,,,,,,,RF506,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_BILL_TYPE,BILL_TYP,Bill Type,Indicates additional UB92 information.  ,date,,,,,,,,,,,,,,,RF706,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_BILL_TYPE,BILL_TYP_DESC,Bill Type Description,Bill Type Description,date,,,,,,,,,,,,,,,RF706,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CAR_ID,BUS_PHO,Business Phone,Carrier's Business Phone Number,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CTRT_TYP,CAP_IND,Cap? Indicator,Capation Indicator,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CTRT_TYP_DIM,CAP_IND,Capitation? Indicator,Capation Indicator,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_CAP_NON_CAP,CAP_NON_CAP_DESC,Capitation Indicator Description?,Capitation Non-Capitation Indicator,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_CAP_NON_CAP,CAP_NON_CAP_IND,Capitation Indicator?,Capitation Non-Capitation Description (Hardcoded Table Values and Descriptions),date,,,,,,,,,,,,,,,"C - CAPITATION
F - FEE-FOR-SERVICE
S - SMIB/HIB
Q - Q1/Q2",,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_CAP,CAP_RATE_CD,Capitation Rate Code,A code that identifies what capitation is paid to the health plan for a recipient,date,,,,,,,,,,,,,,,RF401,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_CAP_VALUE,CAP_RATE_CD,Capitation Rate Code,Identifies what basis the capitation was paid to the health plan for a recipient.  ,date,,,,,,,,,,,,,,,RF401,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_ELIG,CAP_RATE_CD,Capitation Rate Code,Identifies what basis the capitation was paid to the health plan for a recipient.  ,date,,,,,,,,,,,,,,,RF401,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_MH,CAP_RATE_CD,Capitation Rate Code,Identifies the capitation paid to the health plan for a recipient. ,date,,,,,,,,,,,,,,,RF402,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_CAP,CAP_RATE_DESC,Capitation Rate Code Description,A description of the code that identifies what capitation is paid to the health plan for a recipient,date,,,,,,,,,,,,,,,RF401,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
