Source,Source File,Table Name,Column,Column Alias (Common Name),for RT,Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Foreign Key Column,History,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,Gaps,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping 
HPMMIS,Provider ,T_PR_APP_HIS,TRANS_AMT,,,Transaction Amount,Number,###.##,,,,,,Yes,,,,7,,2,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_APP_HIS,TRANS_DATE,,,Transaction Date,date,MMMDDYYYY,,,,,,Yes,,,,,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_AUTH_SIG,AUTH_SIG,Authorized Signor ,,A person who has been granted permission to sign for and on the behalf of a provider.,CHAR,,Y,PK,,NA,NA,,,,,25,,,NAME,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_AUTH_SIG,DOB,Date of Birth ,,The date for when the authorized signor was born.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_AUTH_SIG,DTE_BEG,Begin Date ,,The begin date for when the authorized signor is valid.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_AUTH_SIG,DTE_END,End Date ,,The begin date for when the authorized signor is no longer valid.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_AUTH_SIG,DTE_LAST_MOD,Last Modified Date ,,The date of when the authorized signor was last modified.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_AUTH_SIG,DTE_REC_ADD,Date Record Added ,,The original date for when the authorized signor was added.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_AUTH_SIG,PR_ID,Provider ID ,,This is a 6 digit MQD Provider ID.,CHAR,######,Y,PK,FK,T_PR_DEM_ID,PR_ID,,,,,6,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_AUTH_SIG,SSN,Social Security Number ,,9 digit ID number assigned to individuals by the United States Social Security Administration.,CHAR,xxxxxxxxx,Y,,,NA,NA,,,,,9,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_AUTH_SIG,STA_CD,Status Code,,"Indicates whether the record is in ""active"" or ""historical"" status",CHAR,,Y,,FK,NA,NA,,,,,1,,,,"A=Active
H=Historical",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,FACL_GRP_INDIV_IND,,"Enrollment Type from HOKU for TMSIS:
03=Indiv/Sole Prop or Atypical Individual
02=Group Practice
01=Facility/Agency/Org or Atypical Agency","Indicator that states whether Provider is a facility, a group or individual. ",VARCHAR ,,,,,,,,,,,4,,,,"01=Facility/Agency/Org or Atypical Agency
02=Group Practice
03=Indiv/Sole Prop or Atypical Individual",,Yes,Could not find anything to validate the column description in the AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,ADD_DATE,,,Added Date,date,MMMDDYYYY,,,,,,,,,,,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,ADD_TIME,,,Time the record was added to the database,VARCHAR ,######,,,,,,,,,,16,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,ADD_USER,,,The user who made changes to the record,VARCHAR ,,,,,,,,,,,6,,,,SS181,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,CURRENT_IND,,,Current Indicator,VARCHAR ,,,,,,,,,,,2,,,,"Y, N",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,DBA_NAME,,,Doing Business As,VARCHAR ,,,,,,,,,,,300,,,BUSINESS NAME,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,md5_hash,,,"The MD5 hash is built off all columns and is to be used with available primary and/or business keys included in the respective file. Is included to simplify any delta loading processes during file imports. row-by-row validation check using the hash bytes MD5 function to compare every character between the source and target tables. The primary objective, apart from confirming matching data, was to identify special characters that would cause issues with data loads",VARCHAR ,,,,,,,,,,,32,,,,Live Data Transmission,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,MOD_DATE,Last Modified Date,,Date of when screen was last modified/changed.,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,MOD_TIME,Last Modified Time,,Time record was last modified.,VARCHAR ,########,,,,,,,,,,16,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,MOD_USER,Last Modified User,,System user name who last modified/changed screen.,VARCHAR ,,,,,,,,,,,6,,,,SS181,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,NEW_PATIENTS_IND,,,Indicates new patient,VARCHAR ,,,,,,,,,,,2,,,,"Y, N",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,ODS_LOAD_DATE,ODS Load Date,,The date the record was loaded into the data warehouse.,date,MMMDDYYYY,,,,,,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,OWNERSHIP_CD,,,Code indicating ownwership,VARCHAR ,,,,,,,,,,,4,,,,Live Data Transmission,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,PR_FNAME,,,Provider First Name,VARCHAR ,,,,,,,,,,,160,,,FIRST NAME,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,PR_ID,,,Provider ID,VARCHAR ,######,,,,,,,,,,12,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,PR_LNAME,,,Provider Last Name,VARCHAR ,,,,,,,,,,,160,,,LAST NAME,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,PR_MI,,Provider Middle Initial,Provider Middle Intial,VARCHAR ,,,,,,,,,,,2,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,PROFIT_STATUS_CD,,,"Profit Status Code

01   501(C)(3) NON-PROFIT

02   FOR-PROFIT, CLOSELY HELD

03   FOR-PROFIT, PUBLICLY TRADED

04   OTHER

88   N/A – The individual only practices as part of a group

(Note: To be used as Profit-Status-CD code for T-MSIS reporting)",VARCHAR ,,,,,,,,,,,4,,,,"01, 02",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,STA_CD,,,Status Code ,VARCHAR ,,,,,,,,,,,2,,,,A = Active. H = History. I = Inactive (logical delete). ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_BUSINESS_INFO,TAX_NAME,,,Tax Name,VARCHAR ,,,,,,,,,,,300,,,INDIVIDUAL NAME,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CAT_SER,BEG_DAT,Begin Date ,,The begin date for when the COS is valid.,DATE,MMMDDYYYY,N,PK,,,,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CAT_SER,CAT_SER,Category of Service (COS),,"2 digit code, numeric or alpha, which represents a group of allowable service codes.",CHAR,,N,PK,FK,"T_CDE_MED_CAT_SER
-and-
T_CDE_COS","STA
-and-
CAT_SVC_CD",,,,,2,,,,RF603,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CAT_SER,CURRENT_IND,Current Indicator ,,Indicates information is current or not. ,CHAR,,Y,,FK,NA,NA,,,,,1,,,,"Y, N",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CAT_SER,DAT_REC_ADDED,Date Record Added ,, The original date of when the COS was added. ,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CAT_SER,END_DAT,End Date ,,The begin date for when the COS is no longer valid.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CAT_SER,IND_TRIBL_638,638 Indicator ,,"If TIN is 638 branded, services not approved for 638 reimbursement: Indicator is N; if TIN is 638 branded and services are allowed, Indicator is left Blank; Indicator doesn't apply to non-638 or IHS TINs.",CHAR,,Y,,,NA,NA,,,,,1,,,,N/A,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CAT_SER,LAST_MOD_DAT,Last Modified Date ,,The date of when the COS was last modified. ,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CAT_SER,PR_ID,Provider ID ,,This is a 6 digit MQD Provider ID.,CHAR,######,Y,PK,FK,T_PR_DEM_ID,PR_ID,,,,,6,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CONTRACT,ADD_DATE,Record Added Date ,,The original date for when the alternate ID was added to the table.,DATE,MMMDDYYYY,Y,,,NA,NA,Yes,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CONTRACT,ADD_TIME,Record Added Time,,Time record was last modified.,CHAR,######,Y,,,NA,NA,Yes,,,,8,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CONTRACT,ADD_USER,Record Added User,, The system user who initially added the record.,CHAR,,Y,,FK,NA,NA,Yes,,,,3,,,,SS180,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CONTRACT,BEG_DATE,Effective Begin Date,,Begin date of contract,DATE,MMMDDYYYY,Y,,,NA,NA,Yes,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CONTRACT,CONTRACT_CD,Contract Code,,"Contracting Monitoring Code Values '01', '02', '03', '04', '05'",CHAR,,Y,,FK,NA,NA,Yes,,,,2,,,,RF633,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CONTRACT,END_DATE,End Date,,End date of contract,DATE,MMMDDYYYY,Y,,,NA,NA,Yes,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CONTRACT,MOD_DATE,Last Modified Date ,,Date of when screen was last modified/changed.,DATE,MMMDDYYYY,Y,,,NA,NA,Yes,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CONTRACT,MOD_TIME,Last Modified Time,,Time record was last modified.,CHAR,########,Y,,,NA,NA,Yes,,,,8,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CONTRACT,MOD_USER,Last Modified User,,System user name who last modified/changed screen.,CHAR,,Y,,FK,NA,NA,Yes,,,,3,,,,SS180,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CONTRACT,ODS_LOAD_DATE,ODS Load Date,,The date the record was loaded into the data warehouse.,DATE,MMMDDYYYY,Y,,,NA,NA,Yes,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_CONTRACT,PR_ID,Provider ID ,,This is a 6 digit MQD Provider ID.,CHAR,######,Y,,FK,T_PR_DEM_ID,PR_ID,Yes,,,,6,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,APP_FEE_CDE,Application Fee Status Code ,,"Application Fee is required for a select group of provider types, the status describes one of a few stages, required for collection of the application fee. ",CHAR,,Y,,FK,NA,NA,,,,,1,,,,"RF647
A = Applicable, B = Billed, R = Re-Billed, P = Paid, U = Unpaid",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,APP_FEE_STAT_DAT,Application Fee Status Begin Date ,,Date of latest Application Fee Status update. ,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,APPL_DAT,Application Date ,,Date of when the provider completed the original/initial applcation for registration. ,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,CERT_DAT,Certification Date,,Certification Date,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,DAT_REC_ADDED,Date Record Added,,The original date for when the demographic information was added.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,DOB,Date of Birth ,,"Provider's Date of Birth, applicable to individuals.",DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,ENRL_BEG_DAT,Enrollment Begin Date ,,"A provider's requested begin date, found on Initial application. ",DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,ENRL_END_DAT,Enrollment End Date ,,Enrollment End Date .,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,ENRL_STA_IND,Enrollment Status Indicator,,Indicates the status of the enrollment,CHAR,,Y,,FK,T_CDE_PROV_ENROLL_STAT_TYPE,PR_STA_TYP,,,,,1,,,,"RF640 (A=Active, D=Denied)",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,FFS_TYP,FFS Type ,,2 digit number which identifies a providers member appointment preference. ,CHAR,,Y,,FK,T_CDE_FFS_TYPE,FFS_TYP,,,,,2,,,,"RF605
01 = ACCEPTS FFS WALK-INS, 02 = NOTIFIED, 03 = EMERGENCY ONLY, 04 = NO REPLY, 05 = ACCEPTS EMERGENCY SVC POPULATION ONLY, 06 = DOES NOT ACCEPT EMERGENCY SVC POPULATION, 07 = ACCEPTS EMER SVC POPULATION & REG FFS, 99 = EVS PROVIDER ",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,GENDER,Gender ,,"Provider's gender, applicable to individuals. ",CHAR,,Y,,,NA,NA,,,,,1,,,,"M = Male, F = Female ",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,HOSPITAL_CLAS,"Hospital Class Level, Hawaii Only (In Cognos: Hospital Classification)",,"Hospital Class Level, Hawaii Only.",CHAR,,Y,,FK,NA,NA,,,,,2,,,,RF634,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,IHS_IND,IHS Indicator ,,"Self disclosed answer, provided on the application for registration Y = Yes, N = No. ",CHAR,,Y,,FK,NA,NA,,,,,1,,,,"Y, N",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,IMD_BED,IMD Bed Indicator ,,Identifies if the  IMD providers have 17 or more adult beds.,CHAR,,Y,,FK,NA,NA,,,,,1,,,,"Y = Yes, N = No, Blank = used for non IMD provider Types  ",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,IND_NPI,NPI Indicator ,,"Indicates if NPI is expected, based on provider type. ",CHAR,,Y,,FK,NA,NA,,,,,1,,,,"Y, N",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,LAST_ADJU_DAT,Last Adjudication Date,,The date on which an encounter was last adjudicated for this provider (From Provider Team: Date claims last adjudicated),DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,LAST_AUD_DAT,Last Audit Date ,,Last Audit Date .,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,LAST_MOD_DAT,Last Modified Date ,,Date of when screen was last modified/changed.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,LAST_MOD_USR,Last Modified User,,System user name of who last modified/changed screen.,CHAR,,Y,,FK,NA,NA,,,,,3,,,,SS180,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,NPI_IND_EFF_DAT,NPI Indicator Begin Date,,Begin date of when the provider type was required to have a NPI for regsitration.,DATE,MMMDDYYYY,Y,,,NA,NA,,,,,7,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,PCP_IND,PCP Indicator ,,Flag to Identify Primary Care Physician ,CHAR,,Y,,FK,NA,NA,,,,,1,,,,"Y,N",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,PCP_SPEC_IND,PCP Specialty Indicator,,Identifies if a primary care physician provider has a specialty status. ,CHAR,,Y,,FK,NA,NA,,,,,1,,,,"Y,N",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,PES_PMT_ID,PES Payment ID,,From Provider Team: Enrollment fee identification number.,CHAR,,Y,,,NA,NA,,,,,10,,,,RF647,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,PR_DEG,Degree ,,2-4 digit alpha code which describes professional educational credentials. ,CHAR,,Y,,FK,T_CDE_PROV_DEG,PR_DEG,,,,,4,,,,RF620,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,PR_ID,Provider ID,,This is a 6 digit MQD Provider ID.,CHAR,######,N,PK,,"T_PR_REIM_TYP
T_PR_RATE
T_PR_FACL
T_PR_ALT_ID
T_PR_LIC_ID
T_PR_IHS
T_PR_SPEC_ID
T_PR_GRP_AFL.GRP_ID
T_RF_PR_VENDOR
T_HP_PR_AFL_LANGUAGE
T_HP_PR_AFL
T_PR_OWNER_PERS
T_HP_AFL_MQD_SPEC
T_PR_MQD_CONTRACT
T_PR_SPECIAL_REGISTRY.SP_ID
T_PR_TAXONOMY
T_PR_HP_CREDENTIAL_HI_ONLY
T_PR_SPEC_LONG
T_PR_AUTH_SIG
T_PR_RATE_THRESH
T_PR_STA
T_PR_CAT_SER
T_CDE_FFS_TYPE
T_PR_EXCEPTION_GRP
T_PR_DEA_LVL
T_PR_MDC_ID
T_PR_ADDR_ID",PR_ID,,,,,6,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,PR_NAME,Provider Name,,Name of Provider.,CHAR,,Y,,,NA,NA,,,,,25,,,NAME,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,PR_TYP,Provider Type ,,2 digit number numeric and/or alpha which identifies a provider type. ,CHAR,,Y,,FK,NA,NA,,,,,2,,,,"RF612; For example:  01 = Group-Payment ID, 02 = Hospital, 03 = Pharmacy, 04 = Laboratory, 08 = Physician ",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,PROV_340B,Provider 340-B Indicator,,Indicates if Provider uses 340B Pricing. ,CHAR,,Y,,FK,NA,NA,,,,,1,,,,"Y, N",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,RATE_SCH_IND,Rate Schedule Indicator,,Indicates whether or not the provider has a rate schedule record on file,CHAR,,Y,,FK,NA,NA,,,,,1,,,,"Y, N ",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,RCV_ELECT_REM,Receive Electronic Reimbursement,,"Indicates if Provider can received electronic reimbursement. Y=Yes, N=No.",CHAR,,Y,,FK,NA,NA,,,,,1,,,,"Y = Yes, N = No. (need description of ""8"")",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,RISK_LEVEL,Risk Level ,,"Identifies the designated risk level based on provider type. Risk levels can be elevated, higher then defaulted, if required. ",CHAR,,Y,,FK,NA,NA,,,,,3,,,,"RF670; LMT = 01 - LIMITED, MOD = 10 - MODERATE, HGH = 20 - HIGH, HPS = 30 - HIGH PAYMENT SUSPENSION, HEH = 31 - HIGH EXCLUSION HISTORY, HMO = 32 - HIGH MCD OVERPAYMENT, HMT = 33 - HIGH MORATORIUM, HAD = 34 -HIGH MQD DETERMINATION",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,RSTN_IND,Restriction Indicator,,Indicates whether or not the provider has a restriction record on file.,CHAR,,Y,,FK,NA,NA,,,,,1,,,,"Y, N ",,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
HPMMIS,Provider ,T_PR_DEM_ID,SSN,SSN ,,9 digit ID number assigned to individuals by the United States Social Security Administration.,CHAR,xxxxxxxxx,Y,,,NA,NA,,,,,9,,,,Live Data Transmission ,,No,AHCCCS Provider Data Dictionary - Shell 2.14.22 as of 5.02.22 (2).xlsx ,,,
