Source,Source File             (Filter TMSIS v3.0 for most recent version),Table Name,Column Name,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,History,Is PII,History,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment (CMS-TMSIS Requirements),Logic ,Valid Values,Column Order,Gap,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping ,Necessity,Digital File Code,File Segment,DE Number,Version ,Version Notes,Validation between mapping and TMSIS data guide,Validation II,Data Source Type,State Data Source Name,State Data Element Mapping,Logic from Mapping document,checker 1
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-RX,MEDICAID-PAID-DATE,Medicaid Paid Date,"The date Medicaid paid this claim or adjustment. For Encounter Records (Type of Claim = 3, C, W), the date the managed care organization paid the provider for the claim or adjustment.
",Date,CCYYMMDD,,,,,,,,168,175,9(8),,,"1. Value must be 8 characters in the form 'CCYYMMDD'
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year, never April 31st or Sept 31st)
3. Must have an associated Total Medicaid Paid Amount
4. Mandatory
","ENC: 
  IF DW-COMMON-S.HP-PAID-DAT GT 0
    SET MEDICAID-PAID-DATE = DW-COMMON-S.HP-PAID-DAT
  ELSE
    SET MEDICAID-PAID-DATE = ""8"" FILL
  ENDIF

CLM:
  IF DW-COMMON-S.PMT-AMT GT 0
    IF DW-COMMON-S.PMT-DAT GT 0
      SET MEDICAID-PAID-DATE = DW-COMMON-S.PMT-DAT
    ELSE
      SET MEDICAID-PAID-DATE = ""9"" FILL
    ENDIF
  ELSE
    SET MEDICAID-PAID-DATE = ""8"" FILL
  ENDIF

Notes:
1) The HP-PAID-DAT is not an AHCCCS required field for Encounters.
2) There is no PMT-DAT when there is no PMT-AMT for Claims.
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,"HP-PAID-DAT
PMT-DAT",Mandatory,CR,Claim Pharmacy,CRX028,V3,No Change,CRX028,TRUE,MMIS,DW-COMMON-S,"HP-PAID-DAT
PMT-DAT","ENC: 
  IF DW-COMMON-S.HP-PAID-DAT GT 0
    SET MEDICAID-PAID-DATE = DW-COMMON-S.HP-PAID-DAT
  ELSE
    SET MEDICAID-PAID-DATE = ""8"" FILL
  ENDIF

CLM:
  IF DW-COMMON-S.PMT-AMT GT 0
    IF DW-COMMON-S.PMT-DAT GT 0
      SET MEDICAID-PAID-DATE = DW-COMMON-S.PMT-DAT
    ELSE
      SET MEDICAID-PAID-DATE = ""9"" FILL
    ENDIF
  ELSE
    SET MEDICAID-PAID-DATE = ""8"" FILL
  ENDIF

Notes:
1) The HP-PAID-DAT is not an AHCCCS required field for Encounters.
2) There is no PMT-DAT when there is no PMT-AMT for Claims.
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-RX,TYPE-OF-CLAIM,Type of Claim,A code to indicate what type of payment is covered in this claim.,Varchar,,,,,,,,,176,176,X(1),,,"1. Value must be in Type of Claim List (VVL)
2. Value must be 1 character
3. Mandatory
4. When value equals 'Z', claim denied indicator must equal '0'","ENC: SET TYPE-OF-CLAIM = ""3""

CLM:
  SELECT DW-COMMON-S.ADJU-STA
    WHEN ""D""  SET TYPE-OF-CLAIM = ""Z""
    WHEN ""A""  SET TYPE-OF-CLAIM = ""1""
    WHEN ""V""  SET TYPE-OF-CLAIM = ""1""
  ENDSEL
","0, Z",,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Mandatory,CR,Claim Pharmacy,CRX029,V3,No Change,CRX029,TRUE,MMIS,0,N/A,"ENC: SET TYPE-OF-CLAIM = ""3""

CLM:
  SELECT DW-COMMON-S.ADJU-STA
    WHEN ""D""  SET TYPE-OF-CLAIM = ""Z""
    WHEN ""A""  SET TYPE-OF-CLAIM = ""1""
    WHEN ""V""  SET TYPE-OF-CLAIM = ""1""
  ENDSEL
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-RX,CLAIM-STATUS,Claim Status,"The health care claim status codes convey the status of an entire claim status codes from the 277 transaction set. Only report the claim status for the final, adjudicated claim.",Varchar,,,,,,,,,177,179,X(3),,,"1. Value must be in Claim Status List (VVL)
2. Value must be 3 characters or less
3. Conditional
4. If value in [ 542, 585, 654 ], Claim Denied Indicator must be '0' and Claim Status Category must be 'F2'","SET CLAIM-STATUS = ""0"" (cannot provide further status electronically)
","0, F2",,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CR,Claim Pharmacy,CRX030,V3,No Change,CRX030,TRUE,MMIS,0,N/A,"SET CLAIM-STATUS = ""0"" (cannot provide further status electronically)
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-RX,CLAIM-STATUS-CATEGORY,Claim Status Category,"The general category of the claim status (accepted, rejected, pended, finalized, additional information requested, etc.) from the 277 transaction set which is then further detailed in the companion data element claim status.",Varchar,,,,,,,,,180,182,X(3),,,"1. Value must be in Claim Status Category List (VVL)
2. (Denied Claim) if associated Claim Denied Indicator indicates the claim was denied, then value must be ""F2""
3. (Denied Claim) if associated Claim Status is in [ 542, 585, 654 ], then value must be ""F2""
4. Value must be 3 characters or less
5. Mandatory","ENC:
  IF ADJUSTMENT-IND (COT025) EQ ""2""
    SET CLAIM-STATUS-CATEGORY = ""F3""
  ELSE
    SET CLAIM-STATUS-CATEGORY = ""F0""
  ENDIF

CLM:
  SELECT DW-COMMON-S.ADJU-STA
    WHEN ""A""
      IF ADJUSTMENT-IND (COT025) EQ ""2""
        SET CLAIM-STATUS-CATEGORY = ""F3""
      ELSE 
        SET CLAIM-STATUS-CATEGORY = ""F1""
      ENDIF
    WHEN ""D""  SET CLAIM-STATUS-CATEGORY = ""F2""
    WHEN ""V""  SET CLAIM-STATUS-CATEGORY = ""F4""
  ENDSEL

Values:
  FO = Finalized - The encounter has completed the adjudication cycle & no more action will be taken
  F1 = Finalized/Payment - The claim has been paid
  F2 = Finalized/Denial - The claim has been denied
  F3 = Finalized/Revised - Adjudication information has been changed
  F4 = Finalized/Adjudication Complete - No payment forthcoming, the claim has been adjudicated and
       no further payment is forthcoming
",F2,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Mandatory,CR,Claim Pharmacy,CRX031,V3,No Change,CRX031,TRUE,MMIS,0,N/A,"ENC:
  IF ADJUSTMENT-IND (COT025) EQ ""2""
    SET CLAIM-STATUS-CATEGORY = ""F3""
  ELSE
    SET CLAIM-STATUS-CATEGORY = ""F0""
  ENDIF

CLM:
  SELECT DW-COMMON-S.ADJU-STA
    WHEN ""A""
      IF ADJUSTMENT-IND (COT025) EQ ""2""
        SET CLAIM-STATUS-CATEGORY = ""F3""
      ELSE 
        SET CLAIM-STATUS-CATEGORY = ""F1""
      ENDIF
    WHEN ""D""  SET CLAIM-STATUS-CATEGORY = ""F2""
    WHEN ""V""  SET CLAIM-STATUS-CATEGORY = ""F4""
  ENDSEL

Values:
  FO = Finalized - The encounter has completed the adjudication cycle & no more action will be taken
  F1 = Finalized/Payment - The claim has been paid
  F2 = Finalized/Denial - The claim has been denied
  F3 = Finalized/Revised - Adjudication information has been changed
  F4 = Finalized/Adjudication Complete - No payment forthcoming, the claim has been adjudicated and
       no further payment is forthcoming
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-RX,SOURCE-LOCATION,Source Location,The field denotes the claims payment system from which the claim was extracted.,Num,##,,,,,,,,183,184,X(2),,,"1. Value must be in Source Location List (VVL)
2. Value must be 2 characters
3. Mandatory","""01"" - MMIS
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Mandatory,CR,Claim Pharmacy,CRX032,V3,No Change,CRX032,TRUE,MMIS,0,N/A,"""01"" - MMIS
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-RX,CHECK-NUM,Check Number,The check or electronic funds transfer number.,Num,,,,,,,,,185,199,X(15),,,"1. Value must be 15 characters or less
2. Value must have an associated Check Effective Date
3. Value must not contain a pipe or asterisk symbols
4. Conditional","ENC: ""8"" FILL (not applicable)

CLM:
  IF DW-COMMON-S.PMT-AMT NE 0
    FOR FIRST FI-PAYMENT-R
      WHERE FI-PAYMENT-R.CRN    EQ DW-COMMON-S.CRN
        AND FI-PAYMENT-R.SEQ-NO EQ DW-COMMON-S.SEQ-NO
      
          SET W.INDEX   = $INDEX(FI-PAYMENT-R.INV-NO,SEA=‘ ’)
          SET W.INV-LEN = W.INDEX – 1
          SET W.PAD-LEN = 16 – W.INV-LEN
       
          SET W.INV-NO = $STRING 
           ($SUBSTR(FI-PAYMENT-R.INV-NO,STA=W.INDEX,LEN=W.PAD-LEN),
            $SUBSTR(FI-PAYMENT-R.INV-NO,STA=1,LEN=W.INV-LEN))
      
          FOR FIRST AP-INV-PMT-REC-R
            WHERE AP-INV-PMT-REC-R.INV-NBR EQ W.INV-NO
              IF AP-INV-PMT-REC-R.PMT-REF-NBR-1 EQ '00000000000'
                SET IM-TMSIS-COT-S.CHDR-CHK-NUM = ""8"" FILL  :<-PROVIDER HAS CREDIT BALANCE
              ELSE
                SET IM-TMSIS-COT-S.CHDR-CHK-NUM = AP-INV-PMT-REC-R.PMT-REF-NBR-1
              ENDIF   
            WHEN NONE
              SET IM-TMSIS-COT-S.CHDR-CHK-NUM = “999999999999999”
          ENDFOR
      
      WHEN NONE
        SET IM-TMSIS-COT-S.CHDR-CHK-NUM = “999999999999999”
    ENDFOR
  ELSE
    SET IM-TMSIS-COT-S.CHDR-CHK-NUM = “888888888888888”  :NOT APPLICABLE FOR THIS CLAIM
  ENDIF
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CR,Claim Pharmacy,CRX033,V3,No Change,CRX033,TRUE,MMIS,0,N/A,"ENC: ""8"" FILL (not applicable)

CLM:
  IF DW-COMMON-S.PMT-AMT NE 0
    FOR FIRST FI-PAYMENT-R
      WHERE FI-PAYMENT-R.CRN    EQ DW-COMMON-S.CRN
        AND FI-PAYMENT-R.SEQ-NO EQ DW-COMMON-S.SEQ-NO
      
          SET W.INDEX   = $INDEX(FI-PAYMENT-R.INV-NO,SEA=‘ ’)
          SET W.INV-LEN = W.INDEX – 1
          SET W.PAD-LEN = 16 – W.INV-LEN
       
          SET W.INV-NO = $STRING 
           ($SUBSTR(FI-PAYMENT-R.INV-NO,STA=W.INDEX,LEN=W.PAD-LEN),
            $SUBSTR(FI-PAYMENT-R.INV-NO,STA=1,LEN=W.INV-LEN))
      
          FOR FIRST AP-INV-PMT-REC-R
            WHERE AP-INV-PMT-REC-R.INV-NBR EQ W.INV-NO
              IF AP-INV-PMT-REC-R.PMT-REF-NBR-1 EQ '00000000000'
                SET IM-TMSIS-COT-S.CHDR-CHK-NUM = ""8"" FILL  :<-PROVIDER HAS CREDIT BALANCE
              ELSE
                SET IM-TMSIS-COT-S.CHDR-CHK-NUM = AP-INV-PMT-REC-R.PMT-REF-NBR-1
              ENDIF   
            WHEN NONE
              SET IM-TMSIS-COT-S.CHDR-CHK-NUM = “999999999999999”
          ENDFOR
      
      WHEN NONE
        SET IM-TMSIS-COT-S.CHDR-CHK-NUM = “999999999999999”
    ENDFOR
  ELSE
    SET IM-TMSIS-COT-S.CHDR-CHK-NUM = “888888888888888”  :NOT APPLICABLE FOR THIS CLAIM
  ENDIF
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-RX,CHECK-EFF-DATE,Check Effective Date,"The date a check is issued to the payee.  In the case of electronic funds transfer, it is the date the transfer is made.",Date,CCYYMMDD,,,,,,,,200,207,9(8),,,"1. Value must be 8 characters in the form ""CCYYMMDD""
2. The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)
3. Must have an associated Check Number
4. Conditional","ENC: ""8"" FILL (not applicable)

CLM:
  IF CHECK-NUM (CRX033) is ""8"" filled
    SET CHECK-EFF-DATE = ""8"" FILL
  ELSE
    IF DW-COMMON-S.PMT-DAT GT 0
      SET CHECK-EFF-DATE = DW-COMMON-S.PMT-DAT
    ELSE
      SET CHECK-EFF-DATE = ""9"" FILL
    ENDIF
  ENDIF
",Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,PMT-DAT,Conditional,CR,Claim Pharmacy,CRX034,V3,No Change,CRX034,TRUE,MMIS,DW-COMMON-S,PMT-DAT,"ENC: ""8"" FILL (not applicable)

CLM:
  IF CHECK-NUM (CRX033) is ""8"" filled
    SET CHECK-EFF-DATE = ""8"" FILL
  ELSE
    IF DW-COMMON-S.PMT-DAT GT 0
      SET CHECK-EFF-DATE = DW-COMMON-S.PMT-DAT
    ELSE
      SET CHECK-EFF-DATE = ""9"" FILL
    ENDIF
  ENDIF
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-RX,CLAIM-PYMT-REM-CODE-1,Remittance Advice Remark Code 1,"Remittance Advice Remark Codes are used to convey information about remittance processing or to provide a supplemental explanation for an adjustment already described by a Claim Adjustment Reason Code. Each Remittance Advice Remark Code identifies a specific message as 
shown in the Remittance Advice Remark Code List. It is a code set used by the health care industry to convey non-financial information critical to understanding the adjudication of a health care claim for payment. It is an external code set whose use is as mandated by the 
Administrative Simplification provisions of the Health Insurance Portability and Accountably Act of 1996 (P.L.104-191, commonly referred to as HIPAA).",Varchar,,,,,,,,,208,212,X(5),,,"1. Value must be in Claim Payment Remittance Code List (VVL)
2. Value must be 5 characters or less
3. Conditional
4. When more than one occurrence of Claim Payment Remark Code 1 through Claim Payment Remark Code 4 is populated on a claim, all values must be unique","""9"" FILL
",CSMO code Value,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CR,Claim Pharmacy,CRX035,V3,No Change,CRX035,TRUE,MMIS,0,N/A,"""9"" FILL
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-RX,CLAIM-PYMT-REM-CODE-2,Remittance Advice Remark Code 2,"Remittance Advice Remark Codes are used to convey information about remittance processing or to provide a supplemental explanation for an adjustment already described by a Claim Adjustment Reason Code. Each Remittance Advice Remark Code identifies a specific message as 
shown in the Remittance Advice Remark Code List. It is a code set used by the health care industry to convey non-financial information critical to understanding the adjudication of a health care claim for payment. It is an external code set whose use is as mandated by the 
Administrative Simplification provisions of the Health Insurance Portability and Accountably Act of 1996 (P.L.104-191, commonly referred to as HIPAA).",Varchar,,,,,,,,,213,217,X(5),,,"1. Value must be in Claim Payment Remittance Code List (VVL)
2. Value must be 5 characters or less
3. Conditional
4. When more than one occurrence of Claim Payment Remark Code 1 through Claim Payment Remark Code 4 is populated on a claim, all values must be unique
5. Value must not be populated when Remittance Advice Remark Code 1 (CRX.002.035) is not populated","""9"" FILL
",CSMO code Value,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CR,Claim Pharmacy,CRX036,V3,No Change,CRX036,TRUE,MMIS,0,N/A,"""9"" FILL
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-RX,CLAIM-PYMT-REM-CODE-3,Remittance Advice Remark Code 3,"Remittance Advice Remark Codes are used to convey information about remittance processing or to provide a supplemental explanation for an adjustment already described by a Claim Adjustment Reason Code. Each Remittance Advice Remark Code identifies a specific message as 
shown in the Remittance Advice Remark Code List. It is a code set used by the health care industry to convey non-financial information critical to understanding the adjudication of a health care claim for payment. It is an external code set whose use is as mandated by the 
Administrative Simplification provisions of the Health Insurance Portability and Accountably Act of 1996 (P.L.104-191, commonly referred to as HIPAA).",Varchar,,,,,,,,,218,222,X(5),,,"1. Value must be in Claim Payment Remittance Code List (VVL)
2. Value must be 5 characters or less
3. Conditional
4. When more than one occurrence of Claim Payment Remark Code 1 through Claim Payment Remark Code 4 is populated on a claim, all values must be unique
5. Value must not be populated when Remittance Advice Remark Code 2 (CRX.002.036) is not populated","""9"" FILL
",CSMO code Value,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CR,Claim Pharmacy,CRX037,V3,No Change,CRX037,TRUE,MMIS,0,N/A,"""9"" FILL
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-RX,CLAIM-PYMT-REM-CODE-4,Remittance Advice Remark Code 4,"Remittance Advice Remark Codes are used to convey information about remittance processing or to provide a supplemental explanation for an adjustment already described by a Claim Adjustment Reason Code. Each Remittance Advice Remark Code identifies a specific message as 
shown in the Remittance Advice Remark Code List. It is a code set used by the health care industry to convey non-financial information critical to understanding the adjudication of a health care claim for payment. It is an external code set whose use is as mandated by the 
Administrative Simplification provisions of the Health Insurance Portability and Accountably Act of 1996 (P.L.104-191, commonly referred to as HIPAA).",Varchar,,,,,,,,,223,227,X(5),,,"1. Value must be in Claim Payment Remittance Code List (VVL)
2. Value must be 5 characters or less
3. Conditional
4. When more than one occurrence of Claim Payment Remark Code 1 through Claim Payment Remark Code 4 is populated on a claim, all values must be unique
5. Value must not be populated when Remittance Advice Remark Code 3 (CRX.002.037) is not populated","""9"" FILL
",CSMO code Value,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,,,Conditional,CR,Claim Pharmacy,CRX038,V3,No Change,CRX038,TRUE,MMIS,0,N/A,"""9"" FILL
",TRUE
HPMMIS,TMSIS v3.0,CLAIM-HEADER-RECORD-RX,TOT-BILLED-AMT,Total Billed Amount,"The total amount billed for this claim at the claim header level as submitted by the provider.  For encounter records, when Type of Claim value is [ 3, C, or W ], then value must equal amount the provider billed to the managed care plan.  Total Billed Amount is not expected on financial 
transactions.",Num,###.##,,,,,,,,228,240,S9(11)V99,,2,"1. Value must be between -99999999999.99 and 99999999999.99
2. Value must be expressed as a number with 2-digit precision (e.g. 100.50 )
3. Value must equal the sum of all Billed Amount instances for the associated claim
4. Conditional
5. Value should not be populated when associated Type of Claim is in [2, 4, 5, B, D E or X]",Populate with the BILLED-AMT (CRX121),Live Data Transmission,,N,"TMSIS - 2019 Hawaii Source to Target Mapping Matrix.xlsx (sharepoint.com) , Data Guide from TMSIS Website Data Guide (medicaid.gov) ",MMIS,DW-COMMON-S,"HP-PAID-AMT
BILL-AMT",Conditional,CR,Claim Pharmacy,CRX039,V3,No Change,CRX039,TRUE,MMIS,DW-COMMON-S,"HP-PAID-AMT
BILL-AMT",Populate with the BILLED-AMT (CRX121),TRUE
