Source,Source File,Table Name,Column,,Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Foreign Key Column,History,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,Lineage,GAP,Findings
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Identification_Code_Occurrence_7,,Cross-Reference Beneficiary Identification Code (Occurrence 7),CHAR,,,,,,,,Y,411,412,2,,,,Live Data Transmission,79,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Claim_Account_Number_Occurrence_8,,Cross-Reference Beneficiary Claim Account Number (Occurrence 8),CHAR,,,,,,,,Y,413,421,9,,,,Live Data Transmission,80,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Identification_Code_Occurrence_8,,Cross-Reference Beneficiary Identification Code (Occurrence 8),CHAR,,,,,,,,Y,422,423,2,,,,Live Data Transmission,81,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Claim_Account_Number_Occurrence_9,,Cross-Reference Beneficiary Claim Account Number (Occurrence 9),CHAR,,,,,,,,Y,424,432,9,,,,Live Data Transmission,82,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Identification_Code_Occurrence_9,,Cross-Reference Beneficiary Identification Code (Occurrence 9),CHAR,,,,,,,,Y,433,434,2,,,,Live Data Transmission,83,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Claim_Account_Number_Occurrence_10,,Cross-Reference Beneficiary Claim Account Number (Occurrence 10),CHAR,,,,,,,,Y,435,443,9,,,,Live Data Transmission,84,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Cross_Reference_Beneficiary_Identification_Code_Occurrence_10,,Cross-Reference Beneficiary Identification Code (Occurrence 10),CHAR,,,,,,,,Y,444,445,2,,,,Live Data Transmission,85,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Social_Security_Number_Occurrence_1,,The beneficiary’s identification number that was assigned by SSA.,NUM,,,,,,,,Y,446,454,9,,,,Live Data Transmission,86,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Social_Security_Number_Occurrence_2,,Beneficiary Social Security Number (Occurrence 2),NUM,,,,,,,,Y,455,463,9,,,,Live Data Transmission,87,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Social_Security_Number_Occurrence_3,,Beneficiary Social Security Number (Occurrence 3),NUM,,,,,,,,Y,464,472,9,,,,Live Data Transmission,88,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Social_Security_Number_Occurrence_4,,Beneficiary Social Security Number (Occurrence 4),NUM,,,,,,,,Y,473,481,9,,,,Live Data Transmission,89,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Social_Security_Number_Occurrence_5,,Beneficiary Social Security Number (Occurrence 5),NUM,,,,,,,,Y,482,490,9,,,,Live Data Transmission,90,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Mailing_Address_Line_1,,1st line of address,CHAR,,,,,,,,Y,491,530,40,,,,Live Data Transmission,91,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Mailing_Address_Line_2,,2nd line of address,CHAR,,,,,,,,Y,531,570,40,,,,Live Data Transmission,92,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Mailing_Address_Line_3,,3rd line of address,CHAR,,,,,,,,Y,571,610,40,,,,Live Data Transmission,93,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Mailing_Address_Line_4,,4th line of address,CHAR,,,,,,,,Y,611,650,40,,,,Live Data Transmission,94,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Mailing_Address_Line_5,,5th line of address,CHAR,,,,,,,,Y,651,690,40,,,,Live Data Transmission,95,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Mailing_Address_Line_6,,6th line of address,CHAR,,,,,,,,Y,691,730,40,,,,Live Data Transmission,96,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Mailing_Address_City_Name,,City name,CHAR,,,,,,,,Y,731,770,40,,,,Live Data Transmission,97,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Mailing_Address_State_Code,,Postal state code,CHAR,,,,,,,,Y,771,772,2,,,,Live Data Transmission,98,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Mailing_Address_Zip_Code,,ZIP,CHAR,,,,,,,,Y,773,781,9,,,,Live Data Transmission,99,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Mailing_Address_Change_Date,,The date a new or corrected address becomes effective for a Medicare beneficiary.,NUM,MMDDCCYY,,,,,,,Y,782,789,8,,,,Live Data Transmission,100,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Residence_Address_Line_1,,Residence Address Line 1,CHAR,,,,,,,,Y,790,849,60,,,,Live Data Transmission,101,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Filler_2,,Filler,CHAR,,,,,,,,Y,850,1029,180,,,,Live Data Transmission,102,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Residence_Address_City_Name,,Residence Address City Name,CHAR,,,,,,,,Y,1030,1069,40,,,,Live Data Transmission,103,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Residence_Address_State_Code,,Residence Address State Code,CHAR,,,,,,,,Y,1070,1071,2,,,,Live Data Transmission,104,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Residence_Address_Zip_Code,,Residence Address Zip code,CHAR,,,,,,,,Y,1072,1080,9,,,,Live Data Transmission,105,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Residence_Address_Change_Date,,Residence Address Change Date,NUM,MMDDCCYY,,,,,,,Y,1081,1088,8,,,,Live Data Transmission,106,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Representative_Payee_Switch,,A switch indicating whether the beneficiary has a representative payee according to SSA.,CHAR,,,,,,,,Y,1089,1089,1,,,"Values are: Y – Beneficiary has a designated representative payee., N or space – beneficiary has no designated representative, payee.",""" "", Y, N",107,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Part_A_Non_Entitlement_Status_Code,,Indicator/reason for the beneficiary’s current non- entitlement status to Part A Medicare benefits.,CHAR,,,,,,,,Y,1090,1090,1,,,"Values are: D – Coverage was denied., F – Terminated due to invalid enrollment or enrollment voided., H – Not eligible for free Part A, or did not enroll for premium Part A., N – Not valid SSA HIC, but used by CMS Third Party system to indicate potential Part A entitlement date., R – Refused benefits., Space – No non-entitlement reason applies.",""" "", D, F, H, N, R",108,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Part_B_Non_Entitlement_Status_Code,,Indicator/reason for a beneficiary’s current non- entitlement status to Part B Medicare benefits.,CHAR,,,,,,,,Y,1091,1091,1,,,"Values are: D – Coverage was denied. N – Not entitled., R – Refused benefits., Space – No non-entitlement reason applies to the beneficiary.",""" "", D, N, R",109,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Entitlement_Reason_Code_Change_Date,,Beneficiary Entitlement Reason Code Change Date,NUM,MMDDCCYY,,,,,,,Y,1092,1099,8,,,,Live Data Transmission,110,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Entitlement_Reason_Code,,Beneficiary’ Entitlement Reason Code,CHAR,,,,,,,,Y,1100,1103,4,,,,Live Data Transmission,111,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Entitlement_Reason_Occurrence_2,,Beneficiary Entitlement Reason (Occurrence 2),CHAR,,,,,,,,Y,1104,1115,12,,,,Live Data Transmission,112,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Entitlement_Reason_Occurrence_3,,Beneficiary Entitlement Reason (Occurrence 3),CHAR,,,,,,,,Y,1116,1127,12,,,,Live Data Transmission,113,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Entitlement_Reason_Occurrence_4,,Beneficiary Entitlement Reason (Occurrence 4),CHAR,,,,,,,,Y,1128,1139,12,,,,Live Data Transmission,114,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Entitlement_Reason_Occurrence_5,,Beneficiary Entitlement Reason (Occurrence 5),CHAR,,,,,,,,Y,1140,1151,12,,,,Live Data Transmission,115,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Part_A_Entitlement_Start_Date_Occurrence_1,,"The date beneficiary became entitled to Medicare benefits., This field is filled with zeroes if no Part A Entitlement Start Date is found.",NUM,MMDDCCYY,,,,,,,Y,1152,1159,8,,,,Live Data Transmission,116,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Part_A_Entitlement_End_Date_Occurrence_1,,"The last day that beneficiary is entitled to Medicare benefits., If both the Part A Entitlement Start and End Dates are filled with zeroes, then no entitlement period was found., If the Part A Entitlement Start Date is a valid date and the Part A Entitlement End Date is filled with 9s, then the entitlement has not ended.",NUM,MMDDCCYY,,,,,,,Y,1160,1167,8,,,,Live Data Transmission,117,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Part_A_Entitlement_Reason_Code_Occurrence_1,,Beneficiary Part A Entitlement Reason Code (Occurrence 1),CHAR,,,,,,,,Y,1168,1168,1,,,"Values: A – Attainment of age 65. B – Equitable relief., D – Disability., G – General enrollment period., H – Entitled based on health hazard., I – Initial enrollment period. J – MQGE entitlement., K – Renal disease is or was a reason for entitlement prior to age 65 or 25th month of disability., L – Late filing., M – Termination based on renal entitlement but entitlement based on disability continues., N – Age 65 and uninsured., P – Potentially insured beneficiary is enrolled for Medicare coverage only., Q – Quarters of coverage requirements are involved., R – Residency requirements are involved., S – State buy-in., T – Disabled working individual. U – Unknown., This field is filled with a space if, no entitlement is found.",""" "", A, B, D, G, H, I, J, K, L, M, N, P, Q, R, S, T, U",118,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Part_A_Entitlement_Status_Code_Occurrence_1,,Beneficiary Part A Entitlement Status Code (Occurrence 1),CHAR,,,,,,,,Y,1169,1169,1,,,"Values: E – Free Part A Entitlement., G – Entitled due to good cause., Y – Currently entitled, premium is payable., Values when there is a termination date:, C – No longer entitled due to disability cessation., S – Terminated, no longer entitled under ESRD provision., T – Terminated for non-payment of premiums., W – Voluntary withdrawal from premium coverage., X – Free Part A terminated or refused HI., This field is filled with a space if, no entitlement period is found.",""" "", C, E, G, S, T, W, X, Y",119,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Part_A_Entitlement_Occurrence_2,,Beneficiary_Part_A_Entitlement_Start_Date_Occurrence_2 & Beneficiary_Part_A_Entitlement_End_Date_Occurrence_2 & Beneficiary_Part_A_Entitlement_Reason_Code_Occurrence_2 & Beneficiary_Part_A_Entitlement_Status_Code_Occurrence_2,CHAR,,,,,,,,Y,1170,1187,18,,,,Live Data Transmission,120,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Part_A_Entitlement_Occurrence_3,,Beneficiary_Part_A_Entitlement_Start_Date_Occurrence_3 & Beneficiary_Part_A_Entitlement_End_Date_Occurrence_3 & Beneficiary_Part_A_Entitlement_Reason_Code_Occurrence_3 & Beneficiary_Part_A_Entitlement_Status_Code_Occurrence_3,CHAR,,,,,,,,Y,1188,1205,18,,,,Live Data Transmission,121,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Part_A_Entitlement_Occurrence_4,,Beneficiary_Part_A_Entitlement_Start_Date_Occurrence_4 & Beneficiary_Part_A_Entitlement_End_Date_Occurrence_4 & Beneficiary_Part_A_Entitlement_Reason_Code_Occurrence_4 & Beneficiary_Part_A_Entitlement_Status_Code_Occurrence_4,CHAR,,,,,,,,Y,1206,1223,18,,,,Live Data Transmission,122,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Part_A_Entitlement_Occurrence_5,,Beneficiary_Part_A_Entitlement_Start_Date_Occurrence_5 & Beneficiary_Part_A_Entitlement_End_Date_Occurrence_5 & Beneficiary_Part_A_Entitlement_Reason_Code_Occurrence_5 & Beneficiary_Part_A_Entitlement_Status_Code_Occurrence_5,CHAR,,,,,,,,Y,1224,1241,18,,,,Live Data Transmission,123,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Part_B_Enrollment_Start_Date_Occurrence_1,,This field is filled with zeroes if no Part B enrollment period is found.,NUM,MMDDCCYY,,,,,,,Y,1242,1249,8,,,,Live Data Transmission,124,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Part_B_Enrollment_End_Date_Occurrence_1,,"When no Part B enrollment period is found, this field and the Part B Enrollment Start Date are filled with zeroes., If there is a valid Part B Enrollment Start Date and the period is still active, then this field is filled with 9s.",NUM,MMDDCCYY,,,,,,,Y,1250,1257,8,,,,Live Data Transmission,125,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Part_B_Enrollment_Reason_Code_Occurrence_1,,Beneficiary Part B Enrollment Reason Code (Occurrence 1),CHAR,,,,,,,,Y,1258,1258,1,,,"Values: B – Equitable relief. C – Good cause., D – Deemed date of birth. F – Working aged., G – General enrollment period. I – Initial enrollment period., H – Health hazard., K – Renal disease is or was a reason for enrollment prior to age 65 or 25th month of disability., M –Termination based on renal enrollment but enrollment based on disability continues., R – Residency requirements are involved., S – State buy-in., T – Disabled working beneficiary. U –Unknown., This field is filled with a space if, no enrollment is found.",""" "", B, C, D, F, G, H, I, K, M, R, S, T, U",126,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Part_B_Enrollment_Status_Code_Occurrence_1,,Beneficiary Part B Enrollment Status Code (Occurrence 1),CHAR,,,,,,,,Y,1259,1259,1,,,"Values when there is a Part B Enrollment Start Date and no Part B Enrollment End Date:, G – Enrolled due to good cause., Y – Currently enrolled, premium is payable., Values when Part B Enrollment End Date is present:, C – No longer entitled due to disability cessation., F – Terminated due to invalid enrollment or enrollment voided., S – Terminated, no longer entitled under ESRD provision., T – Terminated for non-payment of premiums., W – Voluntary withdrawal from premium coverage., This field is filled with a space if, no enrollment is found.",""" "", C, F, G, S, T, W, Y",127,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Part_B_Enrollment_Occurrence_2,,Beneficiary_Part_B_Enrollment_Start_Date_Occurrence_2 & Beneficiary_Part_B_Enrollment_End_Date_Occurrence_2 & Beneficiary_Part_B_Enrollment_Reason_Code_Occurrence_2 & Beneficiary_Part_B_Enrollment_Status_Code_Occurrence_2,CHAR,,,,,,,,Y,1260,1277,18,,,,Live Data Transmission,128,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Part_B_Enrollment_Occurrence_3,,Beneficiary_Part_B_Enrollment_Start_Date_Occurrence_3 & Beneficiary_Part_B_Enrollment_End_Date_Occurrence_3 & Beneficiary_Part_B_Enrollment_Reason_Code_Occurrence_3 & Beneficiary_Part_B_Enrollment_Status_Code_Occurrence_3,CHAR,,,,,,,,Y,1278,1295,18,,,,Live Data Transmission,129,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Part_B_Enrollment_Occurrence_4,,Beneficiary_Part_B_Enrollment_Start_Date_Occurrence_4 & Beneficiary_Part_B_Enrollment_End_Date_Occurrence_4 & Beneficiary_Part_B_Enrollment_Reason_Code_Occurrence_4 & Beneficiary_Part_B_Enrollment_Status_Code_Occurrence_4,CHAR,,,,,,,,Y,1296,1313,18,,,,Live Data Transmission,130,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Part_B_Enrollment_Occurrence_5,,Beneficiary_Part_B_Enrollment_Start_Date_Occurrence_5 & Beneficiary_Part_B_Enrollment_End_Date_Occurrence_5 & Beneficiary_Part_B_Enrollment_Reason_Code_Occurrence_5 & Beneficiary_Part_B_Enrollment_Status_Code_Occurrence_5,CHAR,,,,,,,,Y,1314,1331,18,,,,Live Data Transmission,131,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Hospice_Coverage_Start_Date_Occurrence_1,,This field is filled with zeroes if beneficiary has no hospice benefit or coverage.,NUM,MMCCDDYY,,,,,,,Y,1332,1339,8,,,,Live Data Transmission,132,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Hospice_Coverage_End_Date_Occurrence_1,,"If hospice coverage has a valid Hospice Start Date and no Hospice End Date, then this field is filled with 9s., If there is no Hospice Start Date, then this field is filled with zeroes.",NUM,MMDDCCYY,,,,,,,Y,1340,1347,8,,,,Live Data Transmission,133,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Hospice_Coverage_Occurrence_2,,Beneficiary_Hospice_Coverage_Start_Date_Occurrence_2 & Beneficiary_Hospice_Coverage_End_Date_Occurrence_2,NUM,MMDDCCYY,,,,,,,Y,1348,1363,16,,,,Live Data Transmission,134,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Hospice_Coverage_Occurrence_3,,Beneficiary_Hospice_Coverage_Start_Date_Occurrence_3 & Beneficiary_Hospice_Coverage_End_Date_Occurrence_3,NUM,MMDDCCYY,,,,,,,Y,1364,1379,16,,,,Live Data Transmission,135,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Hospice_Coverage_Occurrence_4,,Beneficiary_Hospice_Coverage_Start_Date_Occurrence_4 & Beneficiary_Hospice_Coverage_End_Date_Occurrence_4,NUM,MMDDCCYY,,,,,,,Y,1380,1395,16,,,,Live Data Transmission,136,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Hospice_Coverage_Occurrence_5,,Beneficiary_Hospice_Coverage_Start_Date_Occurrence_5 & Beneficiary_Hospice_Coverage_End_Date_Occurrence_5,NUM,MMDDCCYY,,,,,,,Y,1396,1411,16,,,,Live Data Transmission,137,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Disability_Insurance_Benefits_Dib_Entitlement_Start_Date_Occurrence_1,,"The date that a beneficiary covered by the SSA disability program becomes entitled to Medicare benefits., If no DIB Entitlement Start Date is found, then this field is filled with zeroes.",NUM,MMDDCCYY,,,,,,,Y,1412,1419,8,,,,Live Data Transmission,138,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Dib_Entitlement_End_Date_Occurrence_1,,"The date that a beneficiary covered by the SSA disability program is no longer entitled to Medicare benefits., If there is a valid DIB Entitlement Start Date and no DIB Entitlement End Date, then this field is filled with 9s., If there is no DIB Entitlement Start Date and no DIB Entitlement End Date, then this field is filled with zeroes.",NUM,MMDDCCYY,,,,,,,Y,1420,1427,8,,,,Live Data Transmission,139,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Dib_Entitlement_Date_Justification_Code_Occurrence_1,,The justification code for a beneficiary’s Part A and /or Part B Medicare benefit dates based upon beneficiary’s DIB status.,CHAR,,,,,,,,Y,1428,1428,1,,,"Values: 1 – Beneficiary is entitled to Medicare coverage due to prior periods of SSA disability entitlement., A – Beneficiary is entitled to Medicare based upon SSA disability and the 24 month waiting period has been waived., H – Beneficiary is entitled to Medicare due to health hazard., This field will have a space if no, DIB is found.",""" "", 1, A, H",140,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Dib_Entitlement_Occurrence_2,,Beneficiary_Disability_Insurance_Benefits_Dib_Entitlement_Start_Date_Occurrence_2 & Beneficiary_Dib_Entitlement_End_Date_Occurrence_2 & Beneficiary_Dib_Entitlement_Date_Justification_Code_Occurrence_2,CHAR,,,,,,,,Y,1429,1445,17,,,,Live Data Transmission,141,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Dib_Entitlement_Occurrence_3,,Beneficiary_Disability_Insurance_Benefits_Dib_Entitlement_Start_Date_Occurrence_3 & Beneficiary_Dib_Entitlement_End_Date_Occurrence_3 & Beneficiary_Dib_Entitlement_Date_Justification_Code_Occurrence_3,CHAR,,,,,,,,Y,1446,1462,17,,,,Live Data Transmission,142,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Managed_Care_Organization_Mco_Enrollment_Start_Date_Occurrence_1,,This field is filled with zeroes if no managed care organization enrollment is found.,NUM,MMDDCCYY,,,,,,,Y,1463,1470,8,,,,Live Data Transmission,143,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Mco_Enrollment_End_Date_Occurrence_1,,"This field is filled with zeroes if there is no managed care organization enrollment found., This field is filled with 9s if there is a MCO Contract Enrollment Start Date and no MCO Contract, Enrollment End Date.",NUM,MMDDCCYY,,,,,,,Y,1471,1478,8,,,,Live Data Transmission,144,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Mco_Number_Contract_Level_Occurrence_1,,"Unique identification for an agreement between CMS and a MCO.  The organizations can be distinguished by the first position:, H – Local MA, local MAPD, or non-MA Plan., 9 – Non-MA Plan (no longer assigned)., R – Regional MA or MAPD Plan. S – Regular standalone, Prescription Drug Plan (PDP)., E – Employer direct PDP. X – Limited-Income Newly, Eligible Transition (LiNET)., Note: Stand-alone plans are not included in this section.  This field is filled with spaces if no enrollment is found.",CHAR,,,,,,,,Y,1479,1483,5,,,,Live Data Transmission,145,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Mco_Occurrence_2,,Beneficiary_Managed_Care_Organization_Mco_Enrollment_Start_Date_Occurrence_2 & Beneficiary_Mco_Enrollment_End_Date_Occurrence_2 & Beneficiary_Mco_Number_Contract_Level_Occurrence_2,CHAR,,,,,,,,Y,1484,1504,21,,,,Live Data Transmission,146,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
CMS_MMA,Response File,DET_PRO_LIS,Beneficiary_Mco_Occurrence_3,,Beneficiary_Managed_Care_Organization_Mco_Enrollment_Start_Date_Occurrence_3 & Beneficiary_Mco_Enrollment_End_Date_Occurrence_3 & Beneficiary_Mco_Number_Contract_Level_Occurrence_2,CHAR,,,,,,,,Y,1505,1525,21,,,,Live Data Transmission,147,,N,"HAP-UH-WIP_Unified ICD_v20230508 document
MMA Req and Resp files detail record layout document"
